"date","Pixel16500453","Pixel16470453","Pixel16500454","Pixel16470454"
"09-Aug-19",0,0,0,0
"10-Aug-19",0,0,0,0
"11-Aug-19",3.879437328,7.883372784,6.20077872,2.51066028
"12-Aug-19",8.370807408,3.978914016,13.947411072,3.84720504
"13-Aug-19",0.572224176,0.201530472,0.776918016,0.207277512
"14-Aug-19",0,0,0,0.0186666
"15-Aug-19",0,0,0,0
"16-Aug-19",0,0,0,0
"17-Aug-19",0,0,0,0
"18-Aug-19",0,0,0,0
"19-Aug-19",0.252876816,0.417547752,0.327699024,0.134579352
"20-Aug-19",0.224511408,0.240209352,1.23982368,0.156285936
"21-Aug-19",15.267578592,12.704232216,15.6637416,12.338368896
"22-Aug-19",2.249192304,1.070549448,2.723077824,1.795121496
"23-Aug-19",8.224355232,8.930887704,9.242048976,9.377342472
"24-Aug-19",1.290195384,1.123664088,0.9547356,0.851749248
"25-Aug-19",3.492996816,1.92346716,4.4738052,1.901810832
"26-Aug-19",8.883305304,8.07755328,8.303662056,7.20469164
"27-Aug-19",8.808561096,13.152450096,7.746374136,10.142700432
"28-Aug-19",9.482216112,6.694574112,10.356917376,9.283066032
"29-Aug-19",0,0,0,0
"30-Aug-19",0,0,0,0
"31-Aug-19",0,0,0,0
"01-Sep-19",0,0.11589504,0,0
"02-Sep-19",4.432169784,5.973578088,3.521006232,7.433735856
"03-Sep-19",2.436423,0,0,0
"04-Sep-19",26.398303992,25.675500864,50.527513512,24.171770088
"05-Sep-19",5.696512344,4.80241656,5.814830304,5.361855264
"06-Sep-19",1.553103264,1.620843,0.748631712,0.905354352
"07-Sep-19",0.580966392,1.005896232,0.854028408,0.983218344
"08-Sep-19",0,0,1.03287228,0.783358008
"09-Sep-19",0,0,0,0
"10-Sep-19",2.133219648,1.639833936,3.131422152,1.709162424
"11-Sep-19",8.394829272,3.31308924,9.352318536,4.867160448
"12-Sep-19",0.205171488,0.126957624,0.36102996,0.281160288
"13-Sep-19",14.304626952,15.076131816,13.547176848,14.483074656
"14-Sep-19",0,0,0,0
"15-Sep-19",0,0,0,0
"16-Sep-19",0,0,0,0
"17-Sep-19",0,0,0,0.011200488
"18-Sep-19",0,0,0,0
"19-Sep-19",2.110200936,2.305563024,1.551207312,1.440462744
"20-Sep-19",3.065521008,2.27272116,2.736860808,4.202063808
"21-Sep-19",8.316003096,8.525264016,7.963603728,7.742109072
"22-Sep-19",0,0,0,0
"23-Sep-19",0.792787848,1.015493808,0.571350888,1.084555944
"24-Sep-19",41.49803352,38.112839688,37.192434312,34.13256168
"25-Sep-19",4.06524216,5.886156312,6.245033736,7.751555448
"26-Sep-19",0,0,0,0
"27-Sep-19",1.017391656,1.222697232,3.22603512,1.915121208
"28-Sep-19",8.497702368,5.700022464,10.594561104,6.69160224
"29-Sep-19",0.438945792,0.512177424,0.287735208,0.447528576
"30-Sep-19",8.132844696,5.15869188,6.66750456,7.485934488
"01-Oct-19",15.839730264,16.601301672,16.24172544,13.855922688
"02-Oct-19",0,0,0,0.202593624
"03-Oct-19",4.679400792,4.918639536,3.277007472,3.476324568
"04-Oct-19",0.075337728,0.031320984,0.59996148,0.098796096
"05-Oct-19",2.58135276,2.12528532,2.221700016,1.682658264
"06-Oct-19",4.57151664,2.79096348,4.906869648,3.194733024
"07-Oct-19",17.364376536,14.44037676,18.35861064,16.316651352
"08-Oct-19",2.823014256,5.079176184,1.442675736,2.120379024
"09-Oct-19",3.66205896,3.907013664,3.664931784,3.7866186
"10-Oct-19",15.646811496,10.5416472,18.694355976,12.77907228
"11-Oct-19",8.319026472,5.838728064,10.298940888,6.134444472
"12-Oct-19",21.515022744,15.541575912,16.126062864,15.1958928
"13-Oct-19",0.045957168,1.769339208,0,1.436658552
"14-Oct-19",1.705137672,1.56472296,2.5131594,1.827364512
"15-Oct-19",0.19560084,0.457771272,0.130885704,0.170466816
"16-Oct-19",0.616375488,0.249933,3.020671968,0.089551608
"17-Oct-19",0,0,0,0
"18-Oct-19",0.674675304,0.602596968,0.673368168,0.453398328
"19-Oct-19",27.208382616,25.852303512,24.994700424,26.416611672
"20-Oct-19",12.876527304,10.358836416,12.108374112,8.635786776
"21-Oct-19",0.200463048,0,0.01823592,0
"22-Oct-19",0.670653648,0.51865224,0.77191632,0.899232288
"23-Oct-19",13.72914792,13.539649488,13.030700688,14.581945896
"24-Oct-19",12.756298536,14.85496188,13.650654312,13.034118168
"25-Oct-19",7.241497992,4.011342288,5.353661304,5.298834792
"26-Oct-19",3.04492272,4.046425224,2.214472704,4.247789016
"27-Oct-19",0.546469416,1.368581424,0.215453232,0.336287088
"28-Oct-19",0.229513128,0,0.079950624,0
"29-Oct-19",4.263712752,4.296878088,3.87209808,2.304358896
"30-Oct-19",0,0,0,0.706420632
"31-Oct-19",0.353096904,0.06669444,0.58712868,0
"01-Nov-19",0.645927432,0.61320408,0.733909872,0.925740312
"02-Nov-19",0.80830944,1.054532208,0.425374872,1.129928736
"03-Nov-19",4.564159152,4.956504456,4.535684472,2.744533896
"04-Nov-19",6.272535336,5.592577464,4.2403686,4.088087808
"05-Nov-19",16.110278616,7.857411144,12.3562932,9.274691112
"06-Nov-19",2.696474784,13.70342016,19.693837176,2.5133856
"07-Nov-19",24.19640064,15.562316904,25.62224292,14.63283204
"08-Nov-19",5.5140978,5.861371272,5.413453104,5.7745092
"09-Nov-19",0.641298648,0.564967848,0.508749168,0.55057404
"10-Nov-19",1.541516832,2.825492616,1.226373384,2.505472536
"11-Nov-19",14.662457952,14.256377232,14.720526696,14.22852372
"12-Nov-19",6.448628424,5.236200576,7.230199104,5.559951072
"13-Nov-19",3.69757212,2.43531168,4.018020264,2.265993288
"14-Nov-19",1.76482164,1.277747328,2.410454928,2.128501128
"15-Nov-19",9.844696272,9.636467448,8.16779352,6.7388184
"16-Nov-19",30.0218382,29.980816848,31.245022776,31.92460728
"17-Nov-19",0,0,0,0
"18-Nov-19",0,0,0,0
"19-Nov-19",12.051042072,9.604258776,14.691478728,11.555215368
"20-Nov-19",7.122759816,5.939548728,4.564601544,4.442552808
"21-Nov-19",4.207887048,3.786379344,3.868910544,4.726536864
"22-Nov-19",0.11456292,0.305322144,0.145153752,0.111864384
"23-Nov-19",50.828985216,38.969796192,53.045505528,39.385416984
"24-Nov-19",6.303427944,7.472511288,4.300918224,6.595774416
"25-Nov-19",1.805323176,0.647226816,0.472801968,0.393432768
"26-Nov-19",0.75657768,0.420411264,0.875818392,0.68690832
"27-Nov-19",3.09830796,2.392787568,2.348232336,1.667002728
"28-Nov-19",11.945659152,10.775324112,16.814725392,12.418169976
"29-Nov-19",5.100967536,1.924175616,4.4251392,1.291823736
"30-Nov-19",8.662941456,5.657116056,7.769469024,3.449022888
"01-Dec-19",30.454868328,29.564695368,31.276276584,25.946122176
"02-Dec-19",1.167643008,1.503469176,1.449921552,1.78873836
"03-Dec-19",0.11688108,0.114547752,0.109759608,0.37289988
"04-Dec-19",13.103334912,11.039481648,12.575195784,12.366974832
"05-Dec-19",15.954844944,15.637394424,19.916944032,18.291827208
"06-Dec-19",11.649301536,10.595428704,10.2396984,9.993245592
"07-Dec-19",3.748165008,2.90243232,3.803082336,3.28526724
"08-Dec-19",0.383482584,0.952569456,2.353079976,5.074750536
"09-Dec-19",9.355673064,12.378283032,13.39917468,15.010326864
"10-Dec-19",19.073063856,16.839943896,16.239974496,16.365900984
"11-Dec-19",1.958491992,1.786954704,1.96811664,1.678734888
"12-Dec-19",5.926894776,3.992107632,7.072759152,8.165697816
"13-Dec-19",14.895586968,18.258643632,14.412456024,18.171893112
"14-Dec-19",34.398859968,36.56002236,37.535473824,37.389836304
"15-Dec-19",12.039517872,3.889004952,11.8360362,4.59371352
"16-Dec-19",1.85428692,3.854740968,17.194081296,9.785755632
"17-Dec-19",0,0,0,0
"18-Dec-19",47.815438272,49.684450152,43.496243472,42.404305464
"19-Dec-19",15.82221936,19.038153648,19.547734728,24.559770576
"20-Dec-19",0,1.157884416,0,0
"21-Dec-19",15.61780644,14.628052704,16.04655504,14.140588752
"22-Dec-19",1.82990724,1.06928148,1.758329976,4.196897856
"23-Dec-19",25.057082184,23.971426968,23.965052616,22.719022752
"24-Dec-19",0.369725568,0.412758312,0.818175216,0.835145112
"25-Dec-19",0.766129008,0.398676,1.206436704,1.240606152
"26-Dec-19",4.068430056,1.580841768,1.32749676,1.5595488
"27-Dec-19",7.67127372,4.008648288,11.347671744,4.251172896
"28-Dec-19",13.60357332,12.339717864,12.256404888,9.851371056
"29-Dec-19",0.645881112,0.840420576,0.467535456,1.12759092
"30-Dec-19",1.060071144,0.505765104,1.374684864,0.83077284
"31-Dec-19",0,0,0,0
"01-Jan-20",2.571872952,3.809871192,2.878613064,3.88604916
"02-Jan-20",0.142826976,0,0,0
"03-Jan-20",5.852832912,6.717682608,6.701343288,6.994576704
"04-Jan-20",0.065322888,0.060578832,0.052771848,0.048411432
"05-Jan-20",0,0,0,0
"06-Jan-20",0,0,0,0
"07-Jan-20",0,0,0,0
"08-Jan-20",0,0,0,0
"09-Jan-20",0.604931784,0.369637608,0.64587816,0.497374704
"10-Jan-20",2.251386696,0.817130856,2.456410296,0.824347536
"11-Jan-20",1.808930928,1.942112256,1.414133184,2.24865228
"12-Jan-20",3.8122176,2.698579608,4.333364736,2.311762152
"13-Jan-20",5.872811784,6.837546576,2.495459496,2.688276168
"14-Jan-20",0.67760928,0.387927408,0.845568192,0.44824428
"15-Jan-20",5.36410332,2.525475024,4.719309576,3.720559728
"16-Jan-20",0,20.103595728,0,41.20625496
"17-Jan-20",8.78203512,4.332650544,7.538909208,3.585226896
"18-Jan-20",6.601700304,6.677238456,6.508629072,6.810005664
"19-Jan-20",11.280300384,11.127135504,11.82821988,12.090577128
"20-Jan-20",1.935479352,3.381594648,3.17789304,4.32896304
"21-Jan-20",3.071272368,3.187562232,3.362450112,1.82142144
"22-Jan-20",6.56597184,0,5.82558168,0
"23-Jan-20",26.209576608,28.235821728,30.557847984,28.832859984
"24-Jan-20",8.919630288,15.660871992,7.724247696,10.608066552
"25-Jan-20",8.899454352,3.66657972,6.876990072,4.397264232
"26-Jan-20",23.814341064,29.299401288,21.87651444,24.783365256
"27-Jan-20",0.030377208,0,0.017038536,0
"28-Jan-20",0,4.47537696,0,0
"29-Jan-20",9.3655908,9.581289768,9.159611472,9.262252104
"30-Jan-20",10.511062152,11.035125024,10.409808408,12.145879272
"31-Jan-20",3.207991008,6.792592752,7.86128496,19.493283744
"01-Feb-20",16.456160544,15.792367464,13.506993768,12.28447008
"02-Feb-20",1.286590944,1.463432808,1.211862,2.734860072
"03-Feb-20",0.069674904,0.126184392,0.059240184,0.581748504
"04-Feb-20",16.0535388,10.810046184,13.383812424,10.68836904
"05-Feb-20",6.58408212,2.921108544,6.601502184,7.34091996
"06-Feb-20",0,0.030519264,0,0
"07-Feb-20",3.488116632,2.1628638,4.602661368,2.94047964
"08-Feb-20",1.317734952,0.680279688,1.360073808,1.461322104
"09-Feb-20",12.307381152,6.848278992,11.315504544,8.11681008
"10-Feb-20",0,0,0,0
"11-Feb-20",4.4893638,5.729344368,4.840809696,4.765417464
"12-Feb-20",0,0,0,0
"13-Feb-20",2.180814912,1.0610616,2.059716768,1.037665296
"14-Feb-20",1.336227096,0.580773672,2.20091004,1.034744208
"15-Feb-20",2.145262416,1.607878632,3.96780216,1.755701592
"16-Feb-20",0.403157328,1.00227804,0,0
"17-Feb-20",0.338450976,1.629322896,1.2960594,1.905183624
"18-Feb-20",4.155708432,3.189399,5.192635056,4.499468568
"19-Feb-20",2.87724192,1.893230784,3.033660648,1.93802244
"20-Feb-20",11.228736168,9.059030064,11.852613696,9.740728128
"21-Feb-20",2.486087496,5.14322448,9.856515168,2.186190792
"22-Feb-20",14.423694144,9.0018096,22.7348256,15.327974808
"23-Feb-20",4.46325768,2.645224392,4.293516408,4.845649488
"24-Feb-20",3.110921856,2.28906708,5.173911096,4.975079664
"25-Feb-20",1.62522036,1.640551152,1.096737648,1.36043232
"26-Feb-20",4.555182336,2.862087792,8.484063864,5.949643848
"27-Feb-20",26.196427344,21.696978096,25.130352984,20.443900104
"28-Feb-20",0,0,0,0
"29-Feb-20",0,0,0,0.074360568
"01-Mar-20",16.918444632,25.636273392,18.706927296,22.702473168
"02-Mar-20",7.341731784,1.322856552,5.728461024,3.425640456
"03-Mar-20",0,0,0,0
"04-Mar-20",0.851553792,0.32020788,1.921561368,0.430055064
"05-Mar-20",9.655250784,7.011654144,6.370687008,5.63737356
"06-Mar-20",10.715643888,7.646147496,9.673297416,5.481562608
"07-Mar-20",5.390493024,5.20969212,3.6274842,1.868791392
"08-Mar-20",0.37638276,0.101112696,0,0.54245772
"09-Mar-20",0.105138096,0.217987992,0.216855,0.317547432
"10-Mar-20",12.719428536,13.942327032,12.226781856,15.769361976
"11-Mar-20",1.966808976,2.040282552,1.98595512,2.479162032
"12-Mar-20",2.851546176,0,1.294828344,0
"13-Mar-20",1.5747798,0,0.625589976,0
"14-Mar-20",7.413363936,8.791254768,10.526916504,10.19376396
"15-Mar-20",0.670457472,0.645083424,0.6763782,0.638918232
"16-Mar-20",17.48448228,17.423655504,52.207546224,25.676273352
"17-Mar-20",42.37056828,47.323408128,41.034996984,45.446042064
"18-Mar-20",0,0,0.025807392,0
"19-Mar-20",0,0,0,0
"20-Mar-20",0.015191088,0.083077896,0.015769224,0.086070744
"21-Mar-20",0,0,0,0
"22-Mar-20",8.648024088,10.354804512,8.345906496,9.551417112
"23-Mar-20",1.740327528,1.318266648,2.096917224,1.774344744
"24-Mar-20",7.010347368,8.08370232,5.961941952,11.184985392
"25-Mar-20",0,0,0,0
"26-Mar-20",0,0,0,0
"27-Mar-20",15.146706096,13.72039176,8.828585376,16.098635664
"28-Mar-20",28.72762584,19.32908964,29.085013392,22.585743432
"29-Mar-20",14.135424624,10.226393928,14.465749752,9.828379872
"30-Mar-20",1.55650716,2.063130504,2.60075748,2.379176448
"31-Mar-20",5.950525752,2.5855776,5.814411168,3.9039756
"01-Apr-20",1.021297296,1.399180944,0.807360912,1.466912904
"02-Apr-20",9.97576404,5.741172552,9.545091384,6.365801088
"03-Apr-20",5.188095336,2.696353728,6.155905728,3.50247108
"04-Apr-20",25.789870272,22.0284834,20.342472552,21.11638068
"05-Apr-20",10.156104336,9.51399852,9.834695568,8.14734792
"06-Apr-20",5.576220624,5.139862776,5.937393672,5.499546648
"07-Apr-20",8.900998584,1.765787784,6.160326,2.776159992
"08-Apr-20",7.862721912,4.268293968,7.577773344,4.812031392
"09-Apr-20",6.934276344,4.818405024,6.753739368,4.643297904
"10-Apr-20",6.23316264,6.521915664,11.050932888,7.124734632
"11-Apr-20",10.99474812,9.712901832,10.16367816,9.767012352
"12-Apr-20",0,0,0,0
"13-Apr-20",0,0,0,0
"14-Apr-20",0,0,0,0
"15-Apr-20",0,0,0,0
"16-Apr-20",6.638879304,3.340298304,6.114799968,4.620746976
"17-Apr-20",16.118913168,8.79466008,18.852388848,11.71496916
"18-Apr-20",0.133981992,0,0.096868392,0
"19-Apr-20",0,0,0,0
"20-Apr-20",0,0,0,0
"21-Apr-20",0,0,0,0
"22-Apr-20",0,0,0,0
"23-Apr-20",0,0,0,0
"24-Apr-20",0,0,0,0
"25-Apr-20",0,0,0,0
"26-Apr-20",0,0,0,0
"27-Apr-20",0,0,0,0
"28-Apr-20",0.062629296,0.103771824,0.03893064,0.315441504
"29-Apr-20",4.5263604,2.01856416,5.482893696,2.75037252
"30-Apr-20",2.3346582,1.187327928,2.088883824,1.256040936
"01-May-20",12.236496456,5.553146832,8.136790032,4.085231064
"02-May-20",6.186276192,6.79320288,9.344718216,8.733546504
"03-May-20",12.530439384,11.051678184,11.866392384,10.409478672
"04-May-20",2.627136816,1.940432856,3.376613256,2.10067284
"05-May-20",0,0,0,0
"06-May-20",12.359723568,27.288030624,14.870860584,23.946601872
"07-May-20",9.358452552,8.581159104,7.858780872,12.260629176
"08-May-20",21.313041696,20.708952432,21.696764952,20.451210024
"09-May-20",0,0,0,0
"10-May-20",0,0,0,0
"11-May-20",0,0,0,0
"12-May-20",2.502133728,1.41725904,4.512526272,0.767443824
"13-May-20",9.402893544,6.300126312,7.71668028,7.105376952
"14-May-20",0,0,0,0
"15-May-20",4.67991864,4.401252864,8.740942248,4.325213664
"16-May-20",1.100350776,0.973955688,1.412955696,2.024250096
"17-May-20",0.162624792,0,0.194621616,0
"18-May-20",0,1.952557152,0,1.577677128
"19-May-20",2.478648312,2.449658808,2.806242048,4.074884184
"20-May-20",16.753439424,14.408642304,11.737589112,13.17048024
"21-May-20",14.081638824,8.501702784,14.262993336,8.594871288
"22-May-20",0,0,0,0
"23-May-20",0.889903296,1.01363496,0.58233108,0.625725288
"24-May-20",10.775160312,11.34335088,10.077860352,16.374176496
"25-May-20",0.52849416,2.313747696,0.461357688,3.490375032
"26-May-20",0,0,0,0
"27-May-20",0,0,0,0
"28-May-20",0,0,0,0
"29-May-20",0,0,0,0
"30-May-20",1.494733392,2.37854736,2.110355088,2.471192472
"31-May-20",2.929222224,1.916483232,3.29389608,2.048736696
"01-Jun-20",0,0,0,0
"02-Jun-20",1.692975816,0.303759696,3.228616824,6.135773424
"03-Jun-20",0.212057208,0.043388616,0.158492904,0.041860128
"04-Jun-20",0.221443008,0.254316,0.026946384,0.054637296
"05-Jun-20",4.835726376,2.768037384,3.608304624,1.749694704
"06-Jun-20",0.521986272,0.761063496,1.066471416,1.643281824
"07-Jun-20",0,0,0,0
"08-Jun-20",0.447003864,0.466708344,0.77202468,0.645122376
"09-Jun-20",0.468815136,0.503646696,0.339058752,0.420932616
"10-Jun-20",0,0,0,0
"11-Jun-20",0,0,0,0
"12-Jun-20",0,0,0,0
"13-Jun-20",0,0,0,0
"14-Jun-20",24.928376208,14.914429656,24.556757928,15.108208176
"15-Jun-20",13.926991944,12.139851096,15.416653632,13.133933544
"16-Jun-20",2.760106632,2.809810632,2.603568072,2.771444856
"17-Jun-20",0,0,0,0
"18-Jun-20",0,0,0,0
"19-Jun-20",0,0,0,0
"20-Jun-20",0.46858836,0.590709096,0.244479552,0.31976604
"21-Jun-20",1.042789392,0.4318926,0.82873008,0.415315488
"22-Jun-20",0,0,0,0
"23-Jun-20",11.17587876,7.793813472,17.635233888,8.414299248
"24-Jun-20",2.590274688,1.769939832,2.607116472,1.781961864
"25-Jun-20",3.81026136,1.803570264,6.153115512,1.833639792
"26-Jun-20",4.733212344,3.95421588,3.93004596,2.844217848
"27-Jun-20",5.1325146,3.80933868,4.013942952,2.825999376
"28-Jun-20",0.360605616,0.297514128,0.321491136,0.324166632
"29-Jun-20",0.203259696,0.075134688,0.252069936,0.077301888
"30-Jun-20",2.230840272,1.32446256,1.674439248,0.593370024
"01-Jul-20",0.951866544,0.370057728,0,0.549321552
"02-Jul-20",5.967978,3.262684464,5.348596224,5.337590928
"03-Jul-20",6.459988824,5.058661224,7.7698338,6.694637784
"04-Jul-20",1.356428136,0.619805088,0.951611904,0.409010016
"05-Jul-20",0.153957936,0,0.125121984,0
"06-Jul-20",2.308512024,3.078160992,2.956957344,2.460880632
"07-Jul-20",3.701473824,2.060194368,3.298886424,2.90898156
"08-Jul-20",3.838425984,2.332912272,4.535517096,3.014099472
"09-Jul-20",1.752407664,0.852948984,1.671556056,1.080214896
"10-Jul-20",11.623193256,12.08043624,12.018098832,12.565258032
"11-Jul-20",0,0,0,0
"12-Jul-20",0,0,0,4.618633032
"13-Jul-20",2.571383352,1.865429688,5.105423928,2.516658072
"14-Jul-20",1.494285456,0.90346392,2.210834568,1.296661992
"15-Jul-20",2.095260504,1.817548152,2.187140112,1.658938584
"16-Jul-20",0,0,0,0
"17-Jul-20",0,0.057371448,0,0.150855336
"18-Jul-20",0.383925144,0.60218088,0.392326944,0.571954704
"19-Jul-20",0.216634104,0.31659024,0.210935472,0.182453016
"20-Jul-20",0.374910384,0.0222738,0.709433472,0.61174152
"21-Jul-20",0.84352068,0,1.48805112,0.111405432
"22-Jul-20",1.39136364,0,0,0
"23-Jul-20",0.032142456,0,0.055233,0
"24-Jul-20",1.174799856,2.295108144,2.325983952,1.758130608
"25-Jul-20",5.26986624,1.759254984,3.240317712,0.899448576
"26-Jul-20",0.251173296,0.760762536,1.409210088,1.235286984
"27-Jul-20",0,0,0,0
"28-Jul-20",0,0,0,0
"29-Jul-20",0.113914512,0.13489752,0.503610624,0.053737032
"30-Jul-20",4.703325024,6.978390456,9.019076592,7.037423376
"31-Jul-20",11.589517584,5.41233516,10.077485568,4.88288676
"01-Aug-20",0,0,0,0
"02-Aug-20",0,0,0,0
"03-Aug-20",0,0,0,0
"04-Aug-20",0,0,0,0
"05-Aug-20",0,0,0,0
"06-Aug-20",0,0,0,0
"07-Aug-20",0.5743356,0.397130064,1.927073472,0.716862384
"08-Aug-20",3.763507248,2.55598836,4.086153384,2.889138048
"09-Aug-20",0.726737112,0.38728224,0.632260224,0.397741344
"10-Aug-20",0,0,0,0
"11-Aug-20",0,0,0,0
"12-Aug-20",0,0,0,0
"13-Aug-20",0,0,0,0
"14-Aug-20",3.39709068,3.069476376,2.501610528,1.511609496
"15-Aug-20",4.39743984,2.895159072,7.334826696,2.137841112
"16-Aug-20",0,0,0,0
"17-Aug-20",1.545982008,0.530575584,1.993322784,1.556460312
"18-Aug-20",1.006032048,0.625679712,1.287275976,0.49601184
"19-Aug-20",0.26462892,0.291297528,0.415688088,0.871606536
"20-Aug-20",23.12178468,28.024669656,21.656044008,27.291306504
"21-Aug-20",3.071640384,2.776067736,2.471061048,2.549581104
"22-Aug-20",1.179076824,0.284755416,1.829832672,0.885904392
"23-Aug-20",0,0,0,0
"24-Aug-20",0,0,0,0
"25-Aug-20",0,0,0,0
"26-Aug-20",0,0,0,0
"27-Aug-20",0,0,0,0
"28-Aug-20",0,0,0,0
"29-Aug-20",0,0,0,0
"30-Aug-20",0,0,0,0
"31-Aug-20",1.016773848,1.357148232,1.088597496,1.099030584
"01-Sep-20",0.26052696,0.166464936,0.193165104,0.089068344
"02-Sep-20",1.52277696,1.353140664,1.72500444,1.449521352
"03-Sep-20",0,0,0,0
"04-Sep-20",1.532763192,1.345573416,1.716096096,1.13604372
"05-Sep-20",0,0.015109056,0,0.016238088
"06-Sep-20",0.156214728,0,0,0
"07-Sep-20",0,0,0,0
"08-Sep-20",0,0,0,0
"09-Sep-20",2.975391624,2.507990424,2.961015696,2.631228264
"10-Sep-20",3.155303112,2.598952176,2.998130136,1.865552376
"11-Sep-20",0.101792304,0,0.318328464,0.313493256
"12-Sep-20",0,0,0,0
"13-Sep-20",0,0,0,0
"14-Sep-20",2.805979008,1.747706112,3.922685256,2.511164904
"15-Sep-20",8.301172968,7.405675656,7.158048384,6.878422032
"16-Sep-20",3.50536716,3.449173104,4.005152472,4.127595312
"17-Sep-20",0.89379492,1.205524128,0.427938768,1.765989672
"18-Sep-20",0,0,0,0
"19-Sep-20",0,0,0,0
"20-Sep-20",3.216853032,3.664593816,3.253071432,3.772280568
"21-Sep-20",1.218954744,1.255514328,1.300988136,1.42975992
"22-Sep-20",7.17118764,8.490650664,7.178854464,8.414678328
"23-Sep-20",0.163859112,0,0.105548136,0.015053232
"24-Sep-20",6.885724776,3.481116408,7.650617832,4.415798304
"25-Sep-20",2.102508192,1.677297768,2.199280152,1.745776176
"26-Sep-20",0,0,0,0
"27-Sep-20",6.036641832,0.823706928,0.510037104,1.117436808
"28-Sep-20",2.444947608,1.781870832,2.48505324,1.452459456
"29-Sep-20",11.452273608,8.265486,9.418658496,8.329634424
"30-Sep-20",23.702073096,24.349522584,24.370536816,24.198177336
"01-Oct-20",0,0.492355008,0.547506504,0.495985056
"02-Oct-20",0,0,0,0
"03-Oct-20",1.743290472,1.25600892,2.114234616,1.385588232
"04-Oct-20",2.6128614,1.932345984,2.149559688,1.756468896
"05-Oct-20",4.803966888,3.432989712,6.887292624,4.154624808
"06-Oct-20",0,0,0,0
"07-Oct-20",0.322063392,2.883891648,0.327927312,0.175470432
"08-Oct-20",5.27456724,2.975325816,5.604669216,3.79886376
"09-Oct-20",1.85248428,2.780874264,2.301042984,2.53982448
"10-Oct-20",0,0,0,0
"11-Oct-20",0,0,0,0
"12-Oct-20",0,0,0,0
"13-Oct-20",1.900605264,1.945010832,6.241110552,6.242511024
"14-Oct-20",0.567446928,0.059318304,0.853311816,0.349438944
"15-Oct-20",2.931562536,1.354476744,2.000304768,1.105854216
"16-Oct-20",4.027863624,3.7982844,3.377218368,3.042457944
"17-Oct-20",2.373020232,1.7113164,2.458581624,1.679192832
"18-Oct-20",0.231351408,0.028605912,0.109705848,0.035539776
"19-Oct-20",0.193083744,0,0,0
"20-Oct-20",3.734864112,3.025841472,2.559061296,3.000579
"21-Oct-20",1.367336784,0.923795424,1.74147552,1.270733712
"22-Oct-20",3.97411644,4.347936984,4.08640944,4.371565464
"23-Oct-20",0.141385656,0,0.10959252,0.01855872
"24-Oct-20",0.343715112,1.267719624,0.426050088,0.34097952
"25-Oct-20",0,0,0,0
"26-Oct-20",2.7207132,0.725262792,2.2862268,0.497200224
"27-Oct-20",0.010371192,0.082709136,0.021736008,0
"28-Oct-20",0,0.016825776,0.026371344,0.11224152
"29-Oct-20",1.468597776,1.606589736,0.532481712,0.297731928
"30-Oct-20",17.035974024,20.845702176,16.449924936,17.908518792
"31-Oct-20",17.914772976,17.137640472,18.618212688,19.757556432
"01-Nov-20",0,0,0,0
"02-Nov-20",0,0,0,0
"03-Nov-20",0,0,0,0
"04-Nov-20",0,0,0,0
"05-Nov-20",0.023082024,0.010095648,0.047554176,0.014986344
"06-Nov-20",3.763234008,2.12389272,3.85286844,2.21159112
"07-Nov-20",5.10443652,3.259301664,5.22599424,4.374873888
"08-Nov-20",4.387460952,4.860916968,4.294058928,5.201433432
"09-Nov-20",4.61276472,2.056660464,5.188422192,2.779201272
"10-Nov-20",1.761896064,0.896800704,0.60308544,0.630860112
"11-Nov-20",7.571974752,6.913920168,5.068459152,5.620888704
"12-Nov-20",5.097754248,2.498181408,5.532088992,3.116857416
"13-Nov-20",8.071215384,4.997539752,8.111150256,3.799746384
"14-Nov-20",0.071448144,0.618461928,0.567694056,1.23251196
"15-Nov-20",8.544255504,6.797872056,8.962456224,7.421545752
"16-Nov-20",7.84430052,10.0207758,6.648672576,9.485462664
"17-Nov-20",0,0,0,0
"18-Nov-20",0.105624168,0,0.107829072,0
"19-Nov-20",10.97982144,10.048533432,11.186638344,8.021639592
"20-Nov-20",8.98160148,9.144099,8.949527256,11.317108152
"21-Nov-20",15.526566984,2.15056176,13.527799128,0.566210472
"22-Nov-20",0,0.123817992,0.259145448,0.329228016
"23-Nov-20",0.450604632,0.189688056,0.193393368,0.575514936
"24-Nov-20",0.333554592,0,0.371917416,0
"25-Nov-20",0.691847016,0.992068824,0.67126692,0.8871654
"26-Nov-20",3.455862888,7.40031552,3.98958384,3.77925288
"27-Nov-20",0.04127796,0,0.062364192,0
"28-Nov-20",7.242763992,5.595288984,7.896868944,5.202953328
"29-Nov-20",5.295582,4.1112948,5.432257176,3.408484248
"30-Nov-20",3.348400008,2.627300616,2.967645408,1.614015168
"01-Dec-20",0.1157208,0.393084168,0.48341016,0.394584024
"02-Dec-20",6.246311904,8.52640128,8.007268656,12.738846312
"03-Dec-20",25.032608976,22.201056,23.870399952,20.022650232
"04-Dec-20",3.278994072,2.192364168,5.524106016,3.656423448
"05-Dec-20",38.762726784,28.574063304,35.555514336,25.827670104
"06-Dec-20",10.48974036,10.355046264,10.48788,9.146743296
"07-Dec-20",2.836907736,3.688645728,3.550054896,4.904801136
"08-Dec-20",7.569987048,3.806524872,8.390399688,5.688187848
"09-Dec-20",3.054326184,1.253082456,1.468778736,0.935463216
