"date","Pixel15960465","Pixel15990469","Pixel15990468","Pixel15990466","Pixel15990467","Pixel15810469","Pixel15930471","Pixel15900471","Pixel15840470","Pixel15960471","Pixel15900470","Pixel15870470","Pixel15930470","Pixel15930469","Pixel15930467","Pixel15900467","Pixel15930468","Pixel15960468","Pixel15960469","Pixel15960470","Pixel15810467","Pixel15840469","Pixel15840465","Pixel15870466","Pixel15870465","Pixel15840466","Pixel15930466","Pixel15930465","Pixel15960466","Pixel15900468","Pixel15960467","Pixel15840467","Pixel15840468","Pixel15810465","Pixel15810466","Pixel15870467","Pixel15870468","Pixel15900469","Pixel15870469","Pixel15900466","Pixel15780468","Pixel15810468"
"23-Sep-19",0.374281128,0,0,0,0,0.766438368,1.159653864,2.234196072,0.826608816,0.530590872,3.6207894,0.404310696,0.553876824,1.42965048,2.452828296,2.367025488,1.751551152,1.58386356,0.3453624,0.58034604,0.465022704,0.891827256,0.360362112,0.757884528,0.725487192,0.522055464,2.6312154,1.495532784,0.706372968,3.264204024,0.606108288,0.593580504,1.2600738,0.35940408,0.386065848,0.609214728,0.501114864,1.106724936,0.60283152,1.884328728,0.382506696,1.12531356
"24-Sep-19",9.561803352,13.028758056,13.543069848,14.278116696,12.471393576,16.37053584,10.87503648,11.594979288,11.830046664,10.70289444,10.207318776,11.025491232,8.766485448,8.703006504,6.08529996,5.95154964,5.994147768,8.240542896,10.264460568,9.885478728,9.004621272,10.71420408,3.650997888,5.145589104,3.440443392,6.216045864,8.047781472,5.494518048,10.603840104,7.137060648,9.12740064,7.10133648,9.263061048,4.207286592,7.158983952,6.422846328,7.920981648,9.241272216,10.079833032,5.2419312,10.203490728,10.502692224
"25-Sep-19",8.408492808,5.988453984,6.257355456,6.504641544,6.965313432,2.50426608,6.135206928,6.236541504,5.06742024,5.814856776,6.764940984,5.99685144,7.511474856,7.579951296,9.529015296,10.232974296,9.42603636,7.721810112,6.812157144,6.463042968,7.859632008,5.943141096,11.30554032,10.633615488,11.19489384,10.19439912,8.422898064,10.018137216,7.426145544,9.304085976,8.235407352,9.557202096,7.301127432,10.938896664,9.35629392,10.104525816,8.676617856,7.4976318,6.786973008,10.260689736,6.743067744,6.301137696
"26-Sep-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Sep-19",1.05898968,1.800122208,1.695091728,1.284650808,1.332431592,0.115309224,0.941097288,0.320170608,0.061506552,1.3542762,0.387512136,0,1.137669048,1.161829416,0.883098456,0.391891176,1.063354344,1.531988016,1.52793396,1.4948634,0.023403504,0.032481744,0,0,0,0,1.302088368,1.164991824,1.116981456,0.612862176,1.294366032,0,0,0,0,0,0,0.393205944,0,0.283729416,0,0
"28-Sep-19",0.126886272,0,0,0,0,0.06444432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019194312,0,0,0,0,0,0,0.097567704,0,0,0,0.019764096,0,0,0.070748256,0,0,0,0,0,0,0.019764096
"29-Sep-19",1.722906768,2.3956992,1.898902584,1.6010052,1.843569528,1.517982792,3.361941936,2.550277944,3.396469464,3.640307664,2.184462,1.81966728,2.640196152,2.521902312,1.763773632,1.44037404,2.108242224,2.1484512,2.819470176,3.683312064,1.788227496,3.365545392,1.667985144,0.164520504,0.867914208,1.040113536,1.329802392,1.052252136,1.472496096,1.219981056,1.857083016,1.2392892,1.548423696,1.651384056,0.946520544,1.034636208,2.151569736,2.192211984,3.640931376,0.496624584,1.215241392,2.127377448
"30-Sep-19",0.03506676,5.288976432,4.808523768,1.072796256,2.745830664,6.415757424,8.793801792,8.012027256,6.036557424,8.970701688,6.927815448,6.414201024,8.853971952,7.479289776,0.189716088,0.145550112,2.77899348,3.241822608,5.196675888,7.32145428,3.774154536,3.990826248,1.632140112,0.080425152,0.462005496,0.951091656,0.52346184,0.473659656,0.079563912,1.651437336,0.627098064,1.904611944,3.513275016,1.0454388,0.884979744,0.484619568,2.150966952,3.76861776,2.49171084,0.564454704,5.82169176,4.756943112
"01-Oct-19",13.521097176,9.552213912,11.900682456,12.362505912,13.519731048,7.782514584,7.605179784,7.11703848,7.835405592,8.057748552,8.845863816,8.541445968,6.983304264,8.5101006,12.934975152,11.662799112,11.939947128,12.293453688,10.042704096,8.214709992,9.357835296,8.49370908,11.512114056,11.5624566,12.01067304,10.484498976,12.859791744,12.807610992,13.062988752,11.718236448,14.101066584,9.552507168,9.828542232,11.166583296,10.589617248,10.770185712,10.221583848,10.549485672,8.949340584,12.272642616,9.134083272,9.404165976
"02-Oct-19",0.828282864,1.636937136,0.80802012,1.161107808,0.518971992,2.222231808,3.28437816,3.261992808,2.308039968,3.30757464,3.08873856,1.732314168,3.089297184,2.420469408,1.198622616,1.254932904,1.603665936,1.119558792,1.801552344,2.678100576,1.436481168,2.111044944,1.098719616,0.928052376,0.843132288,1.062079944,0.821202096,0.800277744,1.175147928,1.865535552,0.748383792,1.317530304,1.8288204,1.341724104,1.285498392,1.16300208,2.608939656,2.611335576,1.9052766,0.752287488,1.772629728,1.816497456
"03-Oct-19",5.809385784,7.797813888,5.7451458,5.96479368,6.6619656,0.801182904,0.99782136,2.09472048,0.988984992,1.646721312,2.897362944,2.346894096,1.083473136,1.252867968,3.989076024,3.992386944,1.945270488,3.24020076,1.949149488,1.668286632,3.011294256,1.994662464,2.369569128,3.846524112,2.835454344,3.498742464,3.829652664,4.60427748,5.393034696,3.046137216,5.291191584,3.635966064,2.495968032,2.477641056,3.535751232,3.540336024,3.376937976,2.611717704,2.831752176,3.949242,2.511933792,2.72203428
"04-Oct-19",1.915531224,4.611276984,3.965069184,2.026744896,3.211045512,9.541706808,8.444061768,8.699516784,9.768003696,6.86475348,7.087299576,8.310017832,7.87597632,6.895063872,4.604941608,6.97439004,5.896386264,4.57522452,8.367894888,5.72528136,7.035613776,8.409801,6.231458904,6.257303952,6.138481368,6.874428024,4.565715912,3.387349608,2.751379776,6.461177592,3.261010776,6.583389048,7.976551296,5.428150896,6.450997344,7.010435352,6.777673248,7.122289176,7.44261432,6.30502296,7.88406516,7.835467104
"05-Oct-19",0,1.35573972,0.885467568,0,0,0.295832568,1.201764192,1.66436148,0.311079888,1.769849184,9.41452932,7.3075626,2.193679152,0.412702968,0.054536904,0,0.310356288,0.284083632,0.406592544,3.392955432,0.260524944,2.221573056,0,0,0,0.136142832,0,0,0,2.968933584,0,0.200215728,0,0,0,0,0.53806248,3.91562856,2.892064872,0,1.442984376,1.295322336
"06-Oct-19",8.915881632,6.549971592,8.751904248,12.407162184,11.269443504,4.489919904,5.112082608,7.38663984,4.274427648,5.472658392,6.48713064,5.43321276,6.511131048,9.731458416,11.901482832,10.284484152,11.5135188,12.011891832,9.471929304,4.413959736,6.326469888,4.54622232,6.069171672,7.638030768,6.23773956,6.95371128,10.39914036,9.120033504,10.058769456,9.060525648,12.356047152,6.862818,5.63571168,5.716084608,6.385935552,7.9912734,7.290965784,7.95702768,5.760318864,10.719932568,5.35568904,5.105931768
"07-Oct-19",15.8916936,16.026068688,16.88780736,17.154461856,16.0130682,6.125093232,15.26344728,5.904028416,7.690795896,15.068643096,4.294756296,8.740374336,12.904040328,13.925487048,15.445730208,10.530382632,14.170274736,16.312707432,15.980170728,14.659997472,5.699848296,7.948220016,3.762299904,5.792730336,4.35629976,5.4295392,14.756943216,13.167048456,18.026271336,11.761761912,15.714769368,6.417383904,7.326252216,3.008382432,5.07585204,7.734767664,8.170207512,10.199950224,9.783009768,9.06462408,6.45082212,7.188476808
"08-Oct-19",1.621287,1.535167512,0.821183232,1.109470992,1.370295528,1.769599368,3.591377736,5.14841652,0.895867008,4.18158888,5.40761304,0.288674952,1.532528568,0.216206016,0.558084456,0.814154232,0.199676952,0.441209832,0.321053232,3.299222592,0.534117624,0.319960968,0.629431632,1.640230896,1.568785968,0.7756506,1.44126096,1.4471604,1.33798188,0.304499976,0.981301368,0.580593384,0.30449052,0.968340672,0.637080072,0.741493608,0.454486824,0.197031,0.173851248,1.68741864,0.273360888,0.270449136
"09-Oct-19",3.725735304,8.1425736,6.2267232,5.460823056,5.459483736,5.080942872,8.077461,8.609054088,5.318107368,7.245550632,8.39463972,7.059360984,7.195733784,6.554223768,6.25398516,6.703387488,6.531860592,5.873837472,7.768617864,7.330722576,5.379195936,5.246081112,1.33353012,3.347000232,2.676879648,4.826268912,4.419448608,4.832242368,4.368607152,6.64329744,5.79363084,4.975115064,5.283485064,3.408755424,5.262474768,4.426426296,5.104702584,7.01914644,5.507899752,5.987149704,5.51692128,5.675363304
"10-Oct-19",8.92287468,3.361151568,5.161516416,4.791223176,5.090546256,4.085003976,4.3443582,5.957378616,5.182181592,2.906793408,5.927215584,6.116209032,7.420418496,4.604327928,3.846037752,4.803956856,5.10928344,4.716920976,3.73219728,5.288053752,4.075277208,4.376294736,5.011956816,6.851694336,4.157950032,4.489311576,4.834622016,4.698166968,5.09173608,5.045660016,4.188333384,3.928261392,4.118150352,4.482117528,2.881490352,4.39704072,5.37390948,6.098321904,4.888723968,4.766169192,3.837205056,3.62178648
"11-Oct-19",0.010978776,0.137254416,0,0,0,0,0,0,0,0.402088032,0,0,0,0,0,0,0,0,0,0,0,0,0.014460984,0,0,0,0,0.018787008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Oct-19",3.327972288,0.652603536,0.987954936,2.24172144,1.79340648,3.714915624,6.851446872,3.041476968,3.43209564,1.896591072,2.911204584,3.293946504,5.072357304,4.862605344,4.802357544,3.118601568,2.984436024,1.62538416,1.252204824,1.480450896,3.475826376,4.0057944,2.103028704,3.184157976,4.401651984,2.90041404,5.564704656,3.187979568,3.828466776,3.383946768,3.648728016,3.556629528,4.071183432,2.310611304,3.238026024,3.275595552,4.141822104,2.988994896,3.46556568,3.387824184,3.471631416,3.571276176
"13-Oct-19",0.010089888,0.505166496,2.058971472,1.796831304,0.5159094,0,0.014887728,0.010012584,0,0.477196056,0,0,0,0,0,0.080024904,0.657710328,1.567995072,0.243405984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067433712,0,0,0,0,0,0,0,0,0
"14-Oct-19",0.029460864,0.09319344,0.130193064,0.034282944,0.129715704,0.0606288,0.200927856,0.665685072,0.149057592,0.084726192,0.288939432,0.309061152,0.21871092,0.084127416,0.180124296,0.0725094,0.096266376,0.093590904,0.08171364,0.081296832,0.21361236,0.060661728,0.014989992,0.094221912,0.015027456,0.094382688,0.043655952,0.041426952,0.021123192,0,0.044530512,0.214432008,0.292208856,0.014806944,0.09383784,0.059733792,0,0.099715512,0,0,0,0.238525512
"15-Oct-19",7.506415848,11.245722768,9.476830968,7.627952808,8.805084936,6.103740696,7.045341264,3.895591368,10.632875928,7.860369432,6.100203048,4.58083212,10.765934952,10.928406,8.338273296,8.391785136,9.330577608,9.8497746,11.361976872,11.023932696,3.36566592,7.346363784,9.89574552,8.838554616,9.763155696,7.553564784,7.165301808,7.683543912,7.557232608,12.779106624,9.202400928,3.57503808,5.971337568,7.200264936,6.782045592,4.071007488,5.738012904,11.342578416,6.785764224,8.001564504,9.687557448,7.523046264
"16-Oct-19",4.282010784,3.759560112,1.536284736,8.878186944,2.035373568,5.211783168,8.682384264,6.95079876,4.542023424,8.282570592,5.415883536,5.464507344,4.745781192,3.695119512,2.883090384,3.845370408,3.628595712,9.572877648,3.438414216,4.468215816,5.680094352,5.1721716,3.926890608,4.40176284,4.609322184,4.713271032,4.590666528,10.504946712,2.369696256,2.985300072,2.318780952,4.411175616,5.050157544,3.858054408,5.296956528,6.875858544,6.18847632,4.92055428,5.422490712,5.413937328,5.79366516,4.881484872
"17-Oct-19",16.34538888,13.803055296,13.6980114,15.237364776,12.797262672,21.115124712,14.708683488,16.482749472,21.576391704,13.236086376,17.374121184,19.3327818,15.173161992,15.62886,17.3875494,19.74278784,16.869076248,15.220197192,14.945431704,14.24744796,18.605368128,21.578118336,16.937836656,19.755899904,17.486064432,18.50068188,21.840668688,17.531577576,17.538389688,18.399996768,16.589162352,21.648319248,20.488367568,15.752277384,17.538544176,20.644251816,20.249048712,17.564509392,19.420987128,17.63681316,17.218657488,18.647785656
"18-Oct-19",0.940341792,2.093657616,1.779153408,0.549602424,1.388404992,0.834596952,2.998109568,3.072827688,1.922638176,3.297523152,2.240191344,1.689672768,2.486171904,1.6334526,0.984847704,0.77207448,1.398735168,1.167424152,1.70820612,2.37592416,2.158233216,0.250759944,1.887416304,0.741817032,0.711585888,1.853881176,1.157546184,0.83903592,0.953467896,1.211258592,1.121468952,1.369588752,0.918197304,2.507394792,2.317845216,0.805523616,0.81404748,1.256119608,1.001430816,0.62147484,3.06310452,1.537561656
"19-Oct-19",11.48830032,2.613712896,2.72710884,6.0038352,3.17963076,4.03432452,1.591972776,1.850932008,2.415786624,1.380771696,3.65892648,3.823063008,2.719309872,3.583134408,3.945390696,5.505858072,3.4307052,2.683065528,2.807630904,2.080615632,6.793887384,5.373255384,13.821320064,8.81769204,13.523766528,8.636545656,7.117170096,13.442155848,5.924168232,5.22561336,3.0681864,6.69728208,6.114995952,13.351756104,9.625922448,6.05885268,5.929893144,5.138341416,5.895280488,9.202174896,3.616205328,6.219898944
"20-Oct-19",0,0,0,0,0,1.414285104,0,0,0.654341688,0,0,0,0,0,0,0,0,0,0,0,0.117627696,0.391228128,6.724483248,2.80168872,6.746768472,3.258280992,0,0,0,0,0,0.100833528,0.137845056,5.933869968,1.95708204,0.32811996,0.165258912,0,0.0364686,0.556449336,0.394837128,0.128388768
"21-Oct-19",0,0.223024272,0.138013368,0.083609928,1.804123872,0.208703304,1.052782944,0.578752344,0.163385376,0.280977096,0.302132448,0.198436032,1.842305304,0.291499296,0.110534112,0.044330664,0.110914944,0.135159648,0.21842268,0.333755904,0.052560216,0.161618592,0.094936368,0,0.104275536,0,0,1.799360088,0,0.097957416,0,0.053059944,0.210323688,0,0,0.090990672,0.144338136,0.542539584,0.36935904,0,0.036709344,0.15015336
"22-Oct-19",1.561236624,2.673598584,3.372222312,2.06663256,2.385086952,1.432224696,2.166250896,3.210336336,1.9156596,2.586426624,2.71833516,2.818382976,2.247611592,2.78660184,2.124926976,1.866930672,2.617867104,3.480081792,4.51832736,4.827757728,1.222177944,1.969550736,1.113140256,1.672886064,1.313115648,1.139545896,1.897761216,1.524179568,2.266866096,2.486033856,2.846117376,1.708097568,1.850719392,1.122143184,0.935879496,2.07303876,2.424919008,2.614804392,2.6387676,1.633104432,1.328192352,1.126926816
"23-Oct-19",4.299061416,2.395302408,2.379160704,4.046687016,3.484088304,2.003243568,3.512162088,1.6350072,1.684019208,4.764394632,1.476192888,1.256409648,2.324758176,2.224122576,2.715118296,2.17328256,2.218517832,3.207162024,3.252280344,1.833433272,2.054840496,1.777507608,2.043356352,2.204011392,1.93469328,2.376544656,2.935477488,3.286958808,4.306123848,1.935266904,3.618851424,2.069522016,1.94634516,1.998760344,2.337397272,2.171504784,1.966903392,1.723551024,1.654822104,2.24215884,1.90320288,2.187558528
"24-Oct-19",4.85647308,3.467980032,4.439459688,5.287224408,5.396201136,0.868281576,4.551387192,2.429971752,0.886916568,3.840358608,2.851919184,0.66593724,4.582004424,5.3121096,5.35905648,3.56599224,6.183912288,6.210589176,4.889339808,3.60580944,1.305820848,0.919496928,1.51065588,2.03317272,1.831608648,1.269390288,5.009290344,3.888880488,5.165164584,3.561961776,5.556158064,1.273369608,1.22261112,1.658624592,1.415851056,1.826220624,1.63151748,3.416841384,1.265935416,3.495168336,0.983770776,1.190602368
"25-Oct-19",0.500338152,1.583868912,1.829398344,1.179342888,1.168106496,0,0.27387324,2.53602504,1.378919016,0.229658304,1.622170152,2.03833956,0.888818184,1.281781104,1.061607696,0.764836632,1.05160752,0.748825512,2.187969264,0.767665128,1.173881928,0,2.044901664,0.716858808,1.080809544,0.735984912,1.877364984,0.520460808,2.173447968,1.378979712,2.363736576,1.349871312,3.111192576,0.896129424,1.881100056,1.15297392,0,1.122593784,0,0.689316624,0.49487664,0
"26-Oct-19",11.963586336,4.76395548,9.102065568,7.64876676,6.848256816,22.00814868,6.890687232,7.3289616,20.445625296,5.23608828,10.546717632,28.30531596,6.13830828,6.315075864,9.635711424,14.341153632,44.453664768,6.173111904,7.405883064,5.454640032,23.666662224,12.225640296,15.061612128,28.855381968,15.644303808,14.39697504,29.252978328,39.087882048,26.099633208,8.352084864,8.764670136,26.305592544,19.972722528,18.52581168,20.033449176,54.42632676,9.400550376,3.125147928,5.891371968,42.925641048,22.64315844,22.245275976
"27-Oct-19",13.877274504,25.936214448,18.903565416,20.3816514,27.342873576,21.625900272,20.5694604,19.83545208,18.934746264,23.384788512,35.3514576,41.086601256,26.04420948,19.678034304,17.702506536,12.619129656,21.14404536,23.47448016,25.090035432,35.478575712,13.053410064,14.779353624,12.425072184,9.004584072,11.327731128,12.054143424,12.72269868,11.914814472,14.15199996,20.262472632,15.97724676,13.223660952,8.599523304,10.42459488,10.970174064,8.461975344,9.372039552,20.296248432,25.467893592,8.088186984,15.475374696,19.68460608
"28-Oct-19",11.261766672,6.475485552,8.237257728,7.041790728,8.25643944,7.777201656,6.419881584,4.246218312,8.93161512,5.45200788,19.377469536,7.409024472,7.544980296,7.913597352,10.075402728,9.756189096,8.409608592,7.998730656,7.273399824,1.921540968,9.062329536,9.069355488,9.098156688,8.900155296,9.507524736,8.900849112,8.937497376,12.009763248,7.2241416,7.420123104,7.531700856,9.01407696,8.954831592,8.91292404,8.823567144,9.69055152,8.990722416,6.974548104,7.545930864,8.76102804,8.917832136,8.50648428
"29-Oct-19",5.568979392,5.373214968,3.124135128,4.640394336,4.492839216,6.91338228,3.757644288,3.776459448,5.356764432,4.28264772,3.987899784,3.383508672,3.537536496,4.294677984,4.286679984,4.270513416,3.738723624,3.077564832,3.9155928,4.73164488,4.54350864,6.696167712,4.59085644,5.199105984,4.837699776,4.909008624,3.676536072,4.643222448,3.931074144,3.460804944,4.158644568,3.767072448,6.195141072,3.7687962,4.193700672,4.803282384,3.771707664,4.011645552,3.545936472,3.811498056,4.954825032,5.69716752
"30-Oct-19",0.079351128,0.867079584,0.722536056,0.21982488,0.30701724,0.107999352,2.065773552,1.952101344,0.491477352,1.696750224,1.484189184,1.194720816,1.26214296,1.000417296,0.581821608,0.715127448,0.780445224,0.838302792,0.990700104,1.131806544,0.173781912,0.189206016,0.489758592,0.258647088,0.41816076,0.227211432,0.464320656,0.179956752,0.40240104,1.431418608,0.551918184,0.20277744,0.259672992,0.521633544,0.11945772,0.312379488,0.893074488,1.62561876,1.341434424,0.718103976,0.093626016,0.113281632
"31-Oct-19",0,0.012149736,0,0,0,0,0.13285596,0.080072304,0.011089128,0.1556664,0.128591736,0.101406216,0.205004976,0.02688264,0.015965808,0.011550624,0,0,0.014573952,0.03853644,0.040876896,0,0,0.116465688,0.0126258,0,0.041358552,0.048170136,0,0.017020728,0.016557648,0.018938472,0.010156776,0,0,0.056121936,0,0.12928476,0.020757768,0.040281696,0.058379136,0.023382912
"01-Nov-19",11.910256872,5.693401344,6.356316096,12.524695872,11.871957072,20.534826288,58.81070136,21.734682072,19.938184272,18.090119352,25.705204008,29.044129368,19.426926624,17.446972848,20.55359172,19.299947256,40.185791016,12.901050576,12.887246136,14.606514936,22.226416104,14.35616112,20.215001112,20.622084624,17.52828168,21.87960864,20.135493288,20.761618128,15.725529672,20.035027032,15.974790576,14.35277796,14.955778608,25.269490248,26.037019728,15.928058616,17.09367228,20.361778728,24.504730224,19.589793216,24.666901584,21.663199416
"02-Nov-19",5.574287664,11.022126672,7.357805016,6.82023168,6.987879048,10.805286888,23.944616328,11.481084816,7.120963104,25.522696488,9.757769832,5.159475456,24.540332784,21.700306896,11.311070688,11.749022472,17.218744752,15.6501546,21.286505688,31.851888648,4.92932832,9.064022544,3.948222048,5.715682272,4.525982736,3.8087082,5.568832392,4.08235752,6.950280192,10.894273272,6.85429788,8.434468032,9.6712668,0.608433408,1.707514992,8.79549264,7.025289768,6.089221704,5.3981334,6.162277944,3.3662256,6.027610296
"03-Nov-19",13.14372396,10.887821664,4.843113552,8.168900736,6.259092096,7.065400608,7.32431244,10.207417488,7.62937044,4.87744116,9.107809776,13.86353016,6.696369408,8.512354368,13.673073288,12.720613008,11.14090848,6.389367336,8.666572104,6.752527008,6.79233528,9.504133704,12.372040272,8.70226836,11.397424224,12.565000536,14.586440568,13.2402606,12.948997032,13.543633464,9.362729784,14.479712952,21.089529984,8.571488136,18.24674892,9.224726904,12.396739488,12.662229528,12.209665776,12.401365752,9.888190992,19.986366744
"04-Nov-19",6.052315224,11.151696672,11.429893968,6.803783664,8.573133936,13.7071824,20.630633352,12.03904008,11.025006288,14.590757856,14.898432264,11.887069704,16.665959352,12.621331224,6.4547646,6.04635,9.666530376,9.040205232,14.000421528,16.09712076,8.862844704,11.010495192,7.651278744,9.122508288,6.901395312,8.51142096,5.295200952,5.786830896,6.68957304,7.870561128,9.091354608,9.647362224,8.877131928,8.669947392,9.592518576,6.159610032,7.560314664,11.12967252,10.174203864,9.962983848,8.503459464,7.98696828
"05-Nov-19",0.154742136,0.273967464,0.315357216,1.139419824,0.561381648,1.209501912,0.67059516,0.779144448,1.255188624,0.524898384,0.699442104,1.00738164,0.464950152,0.421922424,0.892613856,0.872640528,0.74794944,0.598983864,0.200524536,0.343078296,0.572896512,1.079777856,0.413460408,0.112037016,0.161916816,0.308250696,0.693024336,0.18365352,0.478345344,0.863107584,0.807532752,0.641966472,0.879583776,0.366364584,0.236503992,0.657286944,0.939110664,0.444276312,0.907872576,0.356843208,1.055700024,1.12812084
"06-Nov-19",5.904253008,3.437518704,3.44600844,3.369279744,3.441049224,1.453906776,3.897887352,2.775723528,1.918796544,4.085785752,3.014335512,2.22202296,3.28182936,3.007986192,6.816904296,1.51065408,3.016802064,4.206677568,3.734807616,4.07917284,0.964247424,1.874402952,0.913566024,0.71740056,0.861370584,0.551499096,6.273420816,5.493413688,3.296317584,2.662914984,3.367452984,0.68628708,0.552496488,0.815163096,0.396685872,0.776365584,0.783600576,2.64024996,1.030965048,1.353214512,0.40003524,0.545773248
"07-Nov-19",9.238999848,15.440380104,9.384361992,7.8486936,8.256920088,11.18926836,13.790030472,8.225056176,11.16473508,13.167447576,10.973456376,11.1051972,11.928482304,16.570705896,9.746116152,8.904635664,13.482662208,6.47457432,15.809474952,11.633578776,8.94069456,9.632287512,6.999476904,5.725927944,13.063427928,8.812331904,5.829280968,16.070024016,7.854584448,9.712252368,12.168401232,8.725692984,10.58671116,9.348273048,9.64119744,8.030626776,9.763142832,12.871451856,11.168554536,6.019346232,12.170029152,12.36188364
"08-Nov-19",10.033214808,5.259778608,7.222630272,10.355458248,10.495981704,6.07783056,9.87779976,12.343116768,4.368049968,6.199318176,5.480454672,7.483006944,2.311078896,4.943020104,9.240313056,13.575963024,9.449523216,7.090889448,4.72444332,3.495817776,10.878603456,8.494621752,12.172870152,18.359328744,16.175549976,12.173360832,12.417418968,13.560989856,11.613669624,13.403398992,9.5297742,12.926352024,9.840700872,13.000172136,9.925459392,12.624439728,11.103520632,4.592496504,8.962392576,14.984320152,6.01794504,8.013427008
"09-Nov-19",4.875949512,7.520999184,6.184339296,3.609192264,5.1237384,0.608954736,8.514266256,12.708396432,6.18527628,9.789502848,19.76050044,10.619942664,8.738477472,9.696463104,4.687489632,8.78145648,7.891774896,7.23727512,9.894469488,9.694632768,2.034005832,3.35410488,1.185385368,0.94067868,1.52016288,0.68181012,1.97315688,1.67991096,3.175266984,13.100219256,5.412324432,0.658280424,1.927988832,1.957276056,1.197979776,4.217327712,4.950185904,16.09931088,5.623131048,2.944161048,0.319451592,0.671893176
"10-Nov-19",8.340713736,10.065778248,9.94931532,10.417541016,10.18963908,13.736307624,11.255837928,13.506882192,12.261021144,11.560869456,22.406716344,12.09259272,10.394976864,10.81851696,10.690704336,13.118960376,10.960792776,10.725894216,9.499985928,10.864515792,15.329531184,16.607696064,10.547137488,11.177346456,9.862845192,12.912464616,10.516596792,8.396989344,9.251590488,13.170654768,9.433627368,12.686854368,13.119189264,11.23636008,12.35797692,12.371914392,14.064043512,12.886324872,11.877633336,10.934834712,16.608253944,14.916837216
"11-Nov-19",6.47104812,4.324356792,6.104031096,5.378923056,6.170363904,2.550882696,3.004186032,3.223458408,3.53737272,3.555539136,3.031293864,3.773710368,4.663044336,4.626050592,3.886224744,3.843942048,4.056347256,4.887425784,2.881977792,3.661083336,1.716355392,3.61134552,8.879795544,6.965555904,8.720018856,6.122359512,9.0677526,7.67061924,4.531416528,3.524920824,5.125165704,2.332351512,2.39267868,6.221939568,6.101099256,3.757663968,3.636148104,2.811364704,4.239502776,7.537435056,1.37705988,1.301261808
"12-Nov-19",16.389830592,9.766021008,9.967221744,14.185628424,12.251927376,13.22084856,10.246345992,10.544827944,11.707511904,8.703203928,9.66473508,10.730674272,8.989884144,9.022851696,11.498590704,8.933898216,9.29045748,9.726424464,10.626940728,9.227850432,13.417695528,12.123048312,13.769535552,11.73657132,12.606053352,12.973930824,13.217732904,13.716263304,15.229166496,7.916278848,12.598710528,11.277432912,10.778705112,16.119388104,13.945205208,9.19774032,9.035295,8.911422024,9.974871408,9.74213004,13.345958232,12.948997032
"13-Nov-19",0.066517296,2.066210568,1.96907436,0.149459904,0.172842288,0.771830496,2.334204744,1.855374816,1.041036312,1.80638784,1.932317904,1.813819704,2.790432936,4.592255832,1.816005528,3.777613512,3.165118224,2.1144306,2.857577568,3.256956696,0.954874728,1.274213064,2.021813208,1.757488128,1.6762002,1.792375992,0.540176472,0.03280344,0.147131424,3.695059056,0.929095656,2.430804312,2.395723512,1.877241264,1.283898624,3.08821428,3.290067312,3.301667688,3.041822424,2.012646312,1.645770912,1.042466808
"14-Nov-19",25.706336976,18.444302568,21.46297932,26.060485848,24.088291176,23.352644928,18.025415904,22.73073864,21.727682592,18.296002872,24.095412264,22.207327368,16.584501744,24.31187724,26.611481664,24.064742088,26.450989728,26.738067624,20.804962632,21.463753224,24.151416768,30.480591768,16.003905768,22.217655648,16.698633672,23.32374,29.141309736,25.418684016,27.644053464,29.073555,26.452866552,30.889615056,28.282241832,11.675785296,21.475798128,28.99060536,33.694581984,27.3319788,26.408926968,28.640453328,18.139390464,18.17400312
"15-Nov-19",11.884788048,12.418503288,11.937905784,10.275326016,12.78334092,23.214292992,19.350102432,22.354880328,23.161617288,15.831978312,16.53795576,19.305567744,14.491523256,9.711276768,15.840913296,15.498268608,12.858452808,8.860992912,11.024390448,11.912323944,24.973308552,18.406784544,16.32791232,18.280576224,15.773563392,19.004721168,13.019177904,10.83699132,9.918662304,12.289104936,15.478491792,21.72908592,21.51045084,18.725997456,21.775421616,18.44418096,14.588078496,13.4989128,19.70915508,12.46706916,25.51696872,25.438336368
"16-Nov-19",25.853184696,28.1969118,27.38276196,26.179089552,26.779495248,19.725939264,28.743839256,26.479743,21.319181448,29.843773848,27.00734424,24.42770004,27.756068232,28.118050584,27.3863268,26.265074736,27.317121504,27.348246576,28.282061568,28.792084704,21.513876912,21.356160168,24.576561936,24.659568792,25.39302636,24.867562296,27.076609608,26.566683768,26.9603262,26.227938648,27.239933976,22.911716928,21.722635752,26.32173444,24.28667736,24.173232072,23.163800232,26.263918872,23.109179016,25.986130704,19.020998952,19.622450352
"17-Nov-19",0,0.039053544,0.039130296,0.021518352,0.039323184,0,0,0,0.069049272,0,0.039860088,0.020086728,0.115924872,0.11686476,0.040770528,0.039412368,0.040736808,0.039305832,0.112659192,0.038641296,0,0.067832088,0,0,0,0,0,0,0,0.039622776,0.039481032,0,0.027486504,0,0,0,0,0.017849496,0,0.03211572,0,0
