"date","Pixel15660526","Pixel15630526","Pixel15660525","Pixel15570524","Pixel15600525","Pixel15630524","Pixel15570525","Pixel15510524","Pixel15690524","Pixel15660524","Pixel15630527","Pixel15600527","Pixel15540530","Pixel15510530","Pixel15570529","Pixel15540529","Pixel15510526","Pixel15540526","Pixel15570527","Pixel15540528","Pixel15570528","Pixel15510528","Pixel15510525","Pixel15540525","Pixel15510527","Pixel15540527","Pixel15570526","Pixel15630528","Pixel15660528","Pixel15630529","Pixel15660527","Pixel15600526","Pixel15600528","Pixel15600529","Pixel15480527","Pixel15480528","Pixel15510529"
"15-Nov-19",55.554410928,52.642038336,54.45150948,45.449486736,75.546329496,48.575208672,63.733434672,48.127407072,51.76566696,48.571317672,50.014451976,54.924516672,53.56692696,51.402374256,51.086648952,51.27093888,44.951668728,47.057842248,51.08166504,51.465917592,51.836145408,47.986164096,52.274305344,51.523372656,43.633146288,51.809526432,54.455955504,51.61051368,56.199331272,53.12458992,50.211439128,53.663125992,53.84805108,52.95219612,50.637783048,53.245410912,49.267913808
"16-Nov-19",12.667997352,14.71987296,15.309165,21.407698632,20.356760496,19.853031624,21.388771536,21.342829224,17.786202912,20.119059552,15.333107472,24.549985896,22.880417352,22.661942472,24.043679232,24.611758224,26.174809464,25.623856536,23.159294136,25.075160976,24.4887228,25.138020504,24.431599608,24.457958232,24.418044096,24.646759992,21.390837192,15.269715792,12.47714568,15.125870712,15.211948872,18.19989252,22.26292992,22.210714824,25.57554816,28.014212616,24.17078304
"17-Nov-19",0.905053224,0.333311808,0.455834304,0.30053736,2.391821808,0.260879928,0.813881184,0.221777952,0.233220384,0.288877704,0.913023144,0.64326216,1.742074896,1.522215672,2.599903104,1.450711992,0.26591808,0.204639552,0.415660416,0.667679976,0.944562432,0.468558168,0.45967596,0.488791968,0.24074088,0.401047968,0.148226904,1.532065104,1.91928936,2.057618568,1.178833992,0.442970088,1.459440888,2.775871584,0.39031188,0.44595528,0.676099368
"18-Nov-19",12.532507896,14.256989472,12.448729992,11.507775312,9.865382904,15.1644702,11.144192208,9.57252432,10.81186008,13.196236608,12.211496832,7.841988792,8.671370736,8.367263328,6.629759784,7.016093016,10.111242768,10.840148448,7.306961784,7.291070232,6.698008056,8.252072088,10.250513088,12.026206968,8.784485568,8.454566712,9.082653528,10.388694768,7.940136192,9.252510312,9.942171336,9.345324048,7.191875688,7.467215544,8.317470792,7.918338072,7.43899656
"19-Nov-19",0,0,0.011069784,0,0,0,0,0.43726056,0,0,0,0.063543216,0.34206552,0.036225264,1.471068792,0.3572436,0.031759296,0,0.061493496,0.152441568,0.186856176,0.026373168,0.17512248,0.035979912,0,0,0,0.46232508,0.688646424,1.33781916,0.014436936,0,0.404912664,0.497814048,0,0,0.076650432
"20-Nov-19",2.1079182,3.070940496,1.543690512,5.605187424,4.42953372,2.527251,5.749103304,2.91513312,1.147540296,2.174058264,4.745692848,5.544161448,3.98600328,7.313726664,3.29668056,3.570447216,3.11620224,6.97187376,4.002082584,3.415370112,3.233472696,3.568828224,5.32444488,5.671932936,3.39817608,3.762766968,8.562206976,1.935332544,2.042730504,2.4648546,2.022784896,6.304512264,3.021426552,2.126699736,3.361139424,5.236077912,5.0091126
"21-Nov-19",2.172427296,3.119000304,1.8857916,1.514890368,3.11685168,2.849494104,2.85329604,3.063794016,1.267502448,0.678063456,3.514117608,3.7096728,5.816070552,3.886611696,5.515590912,5.809066776,3.508847592,3.641766072,5.524686456,5.485863816,4.076746704,4.91557824,1.92778356,1.659181248,5.32106424,4.860837216,7.524860856,3.415311096,2.699078136,5.862436296,2.961211512,3.892949928,3.4152546,6.501028776,4.62649548,4.174989936,4.982671032
"22-Nov-19",0,0,0.0388506,0,0,0.01805376,0,0.026094048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014103672,0,0,0,0,0.028981704,0,0,0,0,0,0,0,0
"23-Nov-19",25.399334904,20.697137832,20.321465496,15.589114656,16.23771,21.16018152,16.512169368,18.462195408,16.758748056,18.6670332,26.14622784,15.965064528,21.64051152,28.310648928,18.188538552,20.549444664,14.160786144,16.349854944,16.060137744,25.053872112,17.09038068,16.638243192,18.47187852,17.27366208,14.422203552,14.259900576,14.510277264,18.331754208,21.833287248,15.86386728,27.791716584,15.99068784,17.284451016,16.462328904,12.14465904,13.808130744,30.18163776
"24-Nov-19",6.361831416,6.003142824,9.24400092,9.93835188,22.18636752,9.680360544,27.371901504,11.471383104,7.11912132,9.789165264,5.989437816,10.227392424,4.797630432,5.696137896,7.214060064,6.193219896,4.628585112,7.793573856,9.334826952,7.189672704,9.035104032,7.364007,7.24221396,11.0970354,5.383807176,7.879699224,10.480329744,2.53378128,2.895598224,8.018422368,4.004780184,9.260943168,13.19566584,5.175576936,9.044096232,11.59579896,8.65065552
"25-Nov-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Nov-19",1.045842384,0.679926672,0.779334504,0.164937024,0.345077064,0.457239888,0.341124024,0,0.776361024,0.443235984,0.68209944,0.30989556,0.12352392,0.14455548,0.140164704,0.165317232,0.186845592,0.186607944,0.303975336,0.201278112,0.303289944,0.184463808,0.198514608,0.180280848,0.19467636,0.201520824,0.324605136,0.580484616,1.02926748,0.338484096,0.959941776,0.322546608,0.294862776,0.240365832,0.194130264,0.180105936,0.185083632
"27-Nov-19",0.222416664,0.251216352,0.206100528,0.05293464,0.018810072,0.011613528,0.018541032,0,0.15805188,0,0.289753968,0.051900144,0.430027896,0.181055736,0.897773448,1.286796216,0.13803204,0.220820232,0.074716752,0.204261504,0.1901508,0.344769576,0,0.054164232,0.188088648,0.080366928,0.041830104,0.372356784,0.123063504,0.649304688,0.264718704,0.019863336,0.180119856,0.47075232,0,0.039962424,0.844933296
"28-Nov-19",0.788550216,1.01668908,0.813060432,1.375054296,1.388391672,0.953499744,1.616081904,1.587298224,0,0.478960632,0.894449304,0.493426056,0.959842176,1.150759656,0.660969936,0.707405616,0.685347624,0.899745144,0.506518152,0.25049916,0.287364696,0.5507568,1.29428208,0.892312032,0.92719236,0.595649472,0.943515384,0.869682672,0.764742408,0.974295432,0.64443336,0.523811232,0.3977736,0.749026272,0.792490032,0.716590488,0.56577564
"29-Nov-19",3.853956696,5.149162896,2.803942512,4.34553444,3.111608856,2.87316228,3.902045496,4.02419292,4.279791,2.855271576,5.886120912,4.013085,2.085359208,2.162950152,3.223857888,3.569524896,3.985853064,3.805371168,4.477088568,4.657385952,4.327548624,3.670204992,4.140872232,4.38133692,3.357878568,3.983900784,3.684103128,6.121150728,4.918983216,3.46453608,5.213441856,3.45385944,3.732843528,2.57547624,3.855260256,3.559628256,3.79439628
"30-Nov-19",0.87471744,1.238649216,0.63400728,0.099543984,0.329638728,0.869098848,0.066953856,0.070257552,0.31035936,0.629935104,3.294996864,0.961705152,0.644773536,0.908734296,0.678990576,0.356553,0.790286424,0.014089896,0.440128464,0.09046188,0.671321688,0.113136312,0.012071376,0.068656272,0.277920168,0.060134088,0.235650816,2.269932384,2.041120656,2.053255848,1.211218992,0.576431664,0.808251672,0.817854528,0.46709316,1.080595056,0.63339972
"01-Dec-19",3.214740864,8.141692392,2.872631376,5.931625128,7.558521504,8.586525672,5.21991564,5.180723904,3.253277064,3.676610112,7.92583536,5.002585896,1.607297832,3.172434576,0.910198968,1.89914436,3.455984472,2.904687168,1.451727312,2.213832192,2.052538824,3.128565072,5.102253552,4.516837488,2.748975096,2.048446296,2.955942024,6.690296184,1.796974536,2.968653552,1.840028832,1.134194424,3.463278648,2.385829752,3.4476192,3.19368588,2.747962128
"02-Dec-19",19.141711224,16.614262104,14.908174032,41.798086176,25.244776728,6.363772632,42.843669888,40.767685896,9.115341432,8.345461608,19.492399704,27.52284336,28.75841904,26.650568952,35.538851736,30.929695128,31.081466664,36.473301888,36.33413028,34.502328864,34.097539896,30.228432648,30.437622072,48.19709016,26.336128224,35.51131152,34.792642584,22.764163968,26.600555424,30.543036456,22.737692352,22.040980344,29.848488816,31.067911152,24.913670544,25.876164432,27.726619728
"03-Dec-19",0.390216672,0.808013952,0.626616192,0,1.147526448,0.378789864,0.100631448,1.032798624,0.346659648,0.42731688,0.467415552,1.045888968,6.756266352,6.12264348,6.022674312,5.350671528,2.29857624,0.747447264,0.507853704,1.271486424,2.018268408,1.880207232,1.622121864,0,8.762247552,0,0.509092968,0.281532336,0.223611888,0.178906728,0.174903072,2.104650912,2.185550088,4.485046152,9.133016112,7.435275792,6.358082064
"04-Dec-19",3.565731168,3.713101392,3.959442984,1.365494544,2.070339744,4.022443416,1.369831944,2.696254128,3.37291968,3.960654984,3.409974936,1.796876904,1.403984616,1.83906108,1.15399128,0.802311936,0.709399008,1.542660888,1.679274192,0.954837264,1.268631768,0.979156224,3.415203456,1.441711848,0.661053024,0.959778336,1.286933088,3.147893784,3.46162104,2.520246144,3.540534864,1.32020796,1.72206456,1.471644312,0.404051592,0.506121168,0.824535648
"05-Dec-19",2.98205208,2.540536872,2.083922256,2.2275762,1.635755904,1.20634836,2.26954884,0.520459536,1.180239384,1.512941832,3.21163488,2.114438664,2.58603144,2.303227728,2.135303208,2.477542512,2.130205224,1.557771744,1.700853456,2.057878368,1.958931504,2.090329704,0.615793608,1.942254792,2.299138248,1.921613928,1.9671312,2.755521648,2.404497912,3.25717128,2.797931304,1.894540248,2.10923016,2.324462064,2.483704272,2.327062008,2.401485096
"06-Dec-19",1.59799416,2.688044784,1.401186336,1.376731656,1.464857688,1.737005184,1.346101296,1.59544908,0.590370384,1.09957104,2.612849592,1.621471536,5.099474064,5.758421664,2.267885496,2.671704408,1.896634152,1.649215944,1.554742104,1.9724298,1.6818636,2.548955088,1.587158376,1.299663672,2.32301652,1.667591208,1.422496944,3.408094536,2.463084168,4.418850312,1.8255102,1.648003752,1.988753736,2.463518328,2.608882776,2.849620344,3.352012752
"07-Dec-19",1.820983704,1.78907436,1.133099832,1.247100312,0.914064912,0.970582272,1.082176032,0.234894024,1.983437424,0.81631056,2.636157816,2.615941104,0.688681128,0.119380272,0.178244808,0.134129904,1.220216016,0.588013032,0.661588224,0.204858264,0.368601144,0.539449536,0.264077472,0.51189288,0.544966488,0.452937264,1.6740042,1.015333872,2.124361944,0.276512544,2.068866672,1.590871464,0.965072304,0.274508904,0.838566456,0.180531216,0.089297712
"08-Dec-19",0,0,0,0,0,0,0,0,0,0.010865064,0,0,2.234374872,0,0.55357116,0,0.207471912,0,0,0,1.008707832,0,0.052331688,0,0,0,0,0,0,0.109116888,0,0,0.85738572,1.064721288,0.274253928,0,0
"09-Dec-19",24.819551472,24.277779576,21.730573656,17.377789032,17.894094936,18.53908824,18.092637072,27.802648536,21.286232472,20.593348512,22.313648712,20.88810252,17.600891592,21.094127664,20.220261096,20.384249208,35.747431752,24.251566896,20.83225536,21.82178592,20.489084232,25.590857496,28.162728312,24.059477808,35.77675152,24.379969608,20.755226616,21.049911984,22.191345696,20.542433736,23.443626888,20.942429064,19.833809856,17.560727112,29.362486848,24.24441432,21.524683008
"10-Dec-19",6.749325504,7.57848216,4.573430304,2.489706336,2.962599288,2.002347888,1.898575368,1.423162392,4.474561584,3.080384016,7.560961968,5.966861856,4.287708168,4.696663488,4.32512928,4.502817384,2.477385336,2.49706452,3.54846276,3.604593168,3.53521872,4.55145192,2.212179072,1.783635912,3.551612736,2.858228448,3.544342152,7.272241824,6.28403448,6.694888824,6.431936496,5.919259776,5.207500224,5.39196396,3.543760656,4.395690672,4.819021944
"11-Dec-19",4.714667568,3.448928472,6.434296848,9.100542792,5.11490964,5.436730392,7.719373944,14.774645808,2.097278064,4.154587992,5.969601264,6.973117584,8.7237804,10.773169752,8.589592704,8.499766584,14.405666832,14.738223552,8.001588096,10.031234976,9.138518568,10.067391864,14.794182312,8.156083344,11.561795712,13.592023368,8.240276088,6.434868336,5.90279532,5.873950128,5.133134376,4.844992512,8.316768408,6.280433184,17.068131912,10.051920168,11.836745736
"12-Dec-19",5.65725804,7.852969416,12.626808648,9.050930496,17.934123528,8.582897904,18.140409,14.299251072,15.905435088,8.182317504,6.191051952,31.078365336,15.839959152,11.347749,19.348770624,14.401838784,17.784992688,8.6901648,17.282968992,18.09966516,22.438067448,13.094447136,14.184721464,8.604441408,8.744503488,15.73114728,15.70370436,7.947014088,8.940489288,9.614268768,6.761449824,12.106082448,18.34415388,16.262681016,13.782433032,10.057072872,12.48991584
"13-Dec-19",24.604886064,27.811649328,24.42422676,24.18654156,23.246283528,25.984087944,24.902461056,24.621760368,20.65582896,21.579767712,23.813196648,22.312926288,21.641249664,22.471189488,19.59624768,18.429887304,25.99006176,25.088181504,23.738478192,20.303936016,20.948936472,20.917960176,24.529077528,24.411704064,24.6646986,24.006231312,25.495139112,23.11351632,20.85901164,20.542927272,20.749407288,22.670708664,20.452537536,19.493730072,24.434054376,21.526448256,20.570810784
"14-Dec-19",0,0,0,0,0,0,0,0.051706392,0,0,0,0,0.143986536,0.26713596,0.019703232,0.311708208,0,0,0,0.241744704,0,0.67082328,0.025963704,0,0.495949872,0,0,0,0,0,0,0,0,0,0.418128408,0.757850016,0.654454128
"15-Dec-19",3.220254768,2.15483112,4.868586312,1.64924508,2.693720688,3.574668288,1.169827392,1.040836488,5.432207112,5.934855576,1.190564808,3.011266704,1.900795512,3.244329216,1.726185504,1.334485176,1.098825672,1.8964854,2.944556952,1.113383976,3.7992618,1.787774016,0.887226288,1.300831488,2.863558536,1.922279664,2.278134048,0.632618136,2.002473768,0.908128104,2.988253008,2.151399312,2.099139336,3.86940372,3.408309816,3.02661396,1.736062656
"16-Dec-19",2.434897368,2.575608024,1.464536112,4.555289616,4.006822944,2.026034664,4.17265284,5.489346024,1.993883544,1.33473408,4.331741088,3.5839026,6.189412584,4.965991248,5.65237356,5.44432212,4.677016128,4.8961848,4.751947752,5.530451064,4.072458384,5.535834432,5.417846928,4.501858584,4.204950576,4.91427504,4.58325828,5.569473984,2.76522624,5.156817192,1.869058728,4.242454296,4.350628488,4.443111768,6.025827888,6.314884896,6.466255176
"17-Dec-19",2.80727148,2.691083016,2.28988212,2.814573168,2.970822216,0.785060856,2.806793688,2.510004048,4.524238944,2.550650424,3.970941072,4.920748464,3.835910808,3.93192636,2.989468584,3.60671604,4.85413956,4.481029272,5.92618848,5.479864608,3.818545824,4.550995944,5.907849312,3.64333356,5.038903704,5.574136008,9.182884464,3.007658952,3.95119644,4.969283928,3.563760984,4.842101808,2.715594288,2.84977896,4.405373808,3.299907096,3.203827512
"18-Dec-19",0.994239528,2.43992508,1.945269936,2.39352,2.113461624,2.565992832,2.308622712,2.0587272,0.278346168,1.494558504,1.55951196,1.262308368,3.782678256,3.594718344,2.812661472,2.160381504,0.682482816,1.4056212,0.689196648,1.005339336,1.920614184,1.693911912,1.034449152,1.879954032,1.100432664,0.834470712,1.08007524,2.264574936,1.111198344,2.425563264,1.773736944,1.4643462,2.530770432,3.47289348,1.385288184,3.836215848,2.665072728
"19-Dec-19",5.041005144,3.560320968,3.339369168,4.45802952,1.97850252,2.306393088,2.61940848,4.057134744,5.260382304,3.480180144,3.429088704,2.543424,2.989305504,3.164800992,2.4455976,2.585790384,4.48670304,3.357400056,1.990710144,3.093816888,2.345155296,2.848038192,3.393824448,3.1187886,3.251094816,3.42902076,1.926874824,3.622522104,4.235197296,3.535572408,4.537315608,2.296307976,2.278760616,3.174191952,3.1125648,2.861382552,2.530713384
"20-Dec-19",0.907848456,0.850799376,0.508824216,1.071785064,2.422268088,1.768638072,2.679858504,1.337898648,0.128527128,0.55640016,1.863923016,0.88211784,2.450997768,1.18544832,2.04595488,0.904596528,0.675489048,1.54383552,1.436676792,0.339001224,0.95714628,0.266965464,1.10335368,1.919273784,0.562533576,0.547632552,2.079545448,1.689115584,0.840218256,0.510058392,0.475617792,1.402657632,0.981434592,1.461824304,0.457947984,0.281592888,0.249985104
"21-Dec-19",1.272802056,0.4743048,1.569163632,0.337418664,0.291414912,1.064719416,0.258465648,0.346996272,0.616891704,1.239194784,0.158524368,0.096809976,0.702852936,0.491662008,0.929283312,0.704324976,0.421838664,0.402688224,0,0.46054596,0.105797904,0.796610448,0.414035928,0.299298624,0.814172928,0.24550104,0.149838792,0.948038664,0.576801264,1.773856392,0.599481504,0.139644456,0.715322256,1.818569712,0.879347472,0.413536416,1.137082008
"22-Dec-19",8.378057232,6.162343752,12.2889762,8.080668936,7.438856352,15.754621992,6.686290752,20.171181672,11.181763176,10.576849944,2.868834072,5.330662968,23.707712184,28.383685104,10.928872344,16.366777896,14.235224256,5.47862292,5.69002104,10.980789192,4.290386448,15.9346776,15.857796192,6.830147976,20.387756832,11.06709696,2.631114552,3.475314984,7.5290172,5.199264048,5.550671688,3.931956048,6.720834024,6.567616944,33.311820024,21.077390664,20.127024648
"23-Dec-19",10.655664672,13.293382656,11.160686016,22.480710984,18.211493976,13.037083632,22.224091536,24.009916296,24.8063736,15.255919944,41.125107768,27.912265776,36.727669704,36.33708,16.238255016,21.898102272,30.315293304,39.28219128,20.016177168,22.49399472,15.147203928,22.357788552,31.218901632,38.049370776,27.787356384,26.068244928,24.322394376,6.706222056,21.2320032,20.031403536,14.785962576,17.202549936,11.781938544,13.513619904,21.370958808,37.404172896,30.041167248
"24-Dec-19",35.496399888,27.13718604,36.322165488,36.172642704,32.736090672,41.060605992,32.051218992,36.56706048,39.806708328,37.756779672,35.902791024,31.439011584,16.722468864,18.308937552,20.62335204,17.093894016,26.359494216,27.02968884,24.197155944,26.923132896,22.039001952,26.35666752,31.43917752,34.509618768,21.205585968,20.946869376,30.678600312,34.064715384,36.505208016,29.45649432,32.164506912,34.111716264,27.743645664,24.612836832,26.56159116,22.142794128,18.652001376
"25-Dec-19",0,1.106566512,0,2.214471288,3.810285696,0.718085736,2.242489464,1.193888688,0.021938616,1.009923312,0,0.487852776,2.245950768,2.469958848,3.511998288,2.012147952,3.660919536,2.399632392,2.90132028,1.089530736,2.33859336,6.039180288,5.55994284,2.287551816,2.397433872,2.956212768,0.914759688,0,0,0,0,0,0.80292972,1.619240112,5.559264768,3.260099184,2.982600336
"26-Dec-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Dec-19",0,0,0,0,0,0,0,0.81076008,0.26695572,0,0,0.116273256,1.105206912,0.898640784,1.050751368,1.055968968,0,0,0.0717648,0.242292048,0.308232096,0.178411224,0,0,0,0,0,0.294256368,0,1.53906924,0,0,0.20937948,0.749019216,0,0,0.97714896
"28-Dec-19",9.138497112,7.713468072,7.492169376,1.205057592,4.021656624,4.827205896,1.430081784,2.346195648,3.981882696,6.834423792,10.391781096,3.269694696,2.350157808,1.83777576,2.792459976,2.272047216,1.797120456,1.09841376,1.765361304,1.859664912,2.187704448,1.515633168,5.501682408,0.872413416,1.272372624,1.143417744,1.295773392,11.164605624,11.216156952,11.488545648,11.051802624,3.028589136,3.109897968,3.508266456,1.166861136,1.806552888,1.365075864
"29-Dec-19",12.914713392,11.48537064,15.433114536,21.78303336,17.47191096,15.852765072,20.418697368,15.426202296,13.362300384,12.987911232,9.692434776,15.629226216,9.811496976,8.277877104,13.25203944,10.386596928,12.974667552,25.617725376,14.053386216,11.442460296,14.371586328,9.684586296,16.009762296,21.623714448,9.712487688,10.905389784,16.416981696,13.617506496,13.073225496,14.924421792,11.011107456,22.910905848,17.0142846,17.72980212,6.822652104,6.764442432,7.503295176
"30-Dec-19",5.048536776,5.855102064,5.845205064,6.283626792,20.529021264,7.169481048,4.210695144,2.577396696,13.25057316,9.787661064,3.179288496,6.224185464,0.488784576,1.05205008,2.738911272,1.401712248,4.313666232,2.281827624,8.6576178,5.051966424,2.836139208,3.226021896,1.913709288,1.26320904,5.195913792,3.983382216,5.420327424,2.907392088,5.167521,4.686325896,7.550634384,6.955123176,2.49274956,7.71639276,6.763511904,4.854279408,2.626250616
"31-Dec-19",17.062615872,7.185411216,24.467742912,10.709411856,9.3604188,9.815356488,7.01822592,5.18812752,18.641042232,11.762615208,5.297248368,7.752016776,8.509192944,6.72304272,6.615622752,8.488456968,5.64636756,9.359535456,6.553884744,5.436076632,5.264747856,3.967865832,3.948116184,5.075322384,1.99631148,5.21533836,7.784206152,3.937632312,6.256950624,10.321775448,9.031123632,9.671079408,4.723459488,6.804586896,3.570547704,2.88376308,8.447418456
"01-Jan-20",13.712855808,15.898219584,16.619343288,22.924328328,18.263876448,20.314536096,21.483736032,25.287506112,22.389759072,21.426589968,21.095932968,19.376921664,14.284993176,15.645542616,18.038568024,18.32879592,19.901568888,20.72653056,17.39491224,18.889077192,17.64877368,19.618250376,24.189196584,24.261786456,17.674870488,19.235363952,19.83123492,18.826808448,18.450865752,24.210688584,15.59155368,19.880966664,23.03907252,20.298851976,16.18605708,17.132643696,18.351323616
"02-Jan-20",15.012944688,12.09854508,19.487982264,51.52926636,20.759230608,17.116959576,20.188207632,18.105762,19.56512976,17.960618016,11.447189568,13.800128448,12.944459448,12.927703848,13.174163808,14.90963316,10.735466472,13.233850488,12.758747568,15.124148376,14.06412936,13.598190312,16.181920056,17.427519312,16.040751456,15.060620784,12.22634412,11.422616952,11.69188356,11.312423232,11.78520156,12.543602952,12.323033808,13.582626336,13.273651608,14.409164424,13.059495456
"03-Jan-20",0,0,0.042087,0.938595672,0,0.042087,0,0,0.030121464,0.05553216,0,3.169973736,0.011835984,0,0,0,0,0,3.552454944,0,0,0,0,0,0,0,0,0,0,0,0,0,3.203604696,0,0.035342208,0,0
"04-Jan-20",1.009811808,1.716207864,2.162536752,1.47228348,4.196581728,3.243965856,3.515030256,2.903327472,1.976113032,1.954667688,0.741520104,1.07130744,7.45634652,9.145701168,4.504307616,5.415847776,3.042682896,2.256598776,1.189882104,3.731779944,3.0208776,2.910314616,2.529229392,2.12812704,1.489224216,2.593906224,4.44585192,2.830582032,3.87638532,5.23952544,2.061017808,3.48314988,2.296734624,5.293060536,0.748229664,1.547616888,6.201797256
"05-Jan-20",1.443106944,1.6957224,0.726097008,0.945879672,0.335911248,0.029533056,0,1.4253348,1.012953216,0.6679476,1.630478376,1.127381256,3.941500056,2.601807648,2.301699576,2.3862564,0.931510176,1.245217848,1.633530912,0.465725088,1.50332004,1.182993384,1.32202452,1.1336166,0.67697364,0.513188976,0,1.744267344,1.508587176,2.704416984,0.909845808,0.683728296,1.728416736,1.932320784,4.26783264,1.681184112,2.139328296
"06-Jan-20",0,0,0.040463352,0,0.01433868,0,0,0,0.030684144,0.028669872,0.54622788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04377684,0,0,0,0,0,0,0
"07-Jan-20",0,0.539498952,0,0,0,0,0,0,0,0,0.712068864,0.205810992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016858248,0,0.043602528,0,0.042345504,0.155938704,0,0,0,0,0
"08-Jan-20",0.84511908,0.675716568,1.011549096,0.164698032,0.188566512,1.560376176,0.331868568,0,0.90579576,1.0708056,0.395811744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94442592,0.181199352,0,0,0,0,0
"09-Jan-20",1.82911224,1.4864418,1.058254032,0.010562064,0.848317176,0.797138472,0,0,0.64982196,0.989918328,0,0,2.265481896,0.942366696,0,0.508204704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406839912,0,0,0,0.826945968,0,0,0.766316328
"10-Jan-20",4.08422148,6.221699232,1.814198784,1.65640068,0.75642864,1.609012296,0.937972512,0.905556504,5.507756712,2.275377096,5.282393208,3.450265296,2.050457784,1.565532792,3.185354592,1.51236372,0.480688056,0.85581072,2.052654864,0.844307448,2.39146524,0.940112208,0.76341096,1.035229584,0.432953808,0.818929632,1.068221304,5.02461504,5.54787756,3.5321964,5.226146928,1.210120896,3.793542984,3.26972616,0.3091848,0.286962816,1.00961844
"11-Jan-20",5.005618584,5.32240068,2.458976448,5.142432336,4.195905456,5.518633608,4.1328882,5.09392656,3.256153464,2.713797216,3.717745896,1.723587144,0.059817504,0.067851168,0.1245426,0.22548588,3.534480216,3.09968268,2.017193904,1.809686592,1.098604824,2.03511768,4.257746808,3.901671408,2.896391448,2.483041584,3.191465016,2.47750176,3.121890312,2.308519728,4.304859288,2.789718936,0.967525992,0.464370456,2.881245912,2.28429096,0.165624216
"12-Jan-20",4.490282184,6.834184896,5.368437048,3.662433744,3.401900064,3.928245312,3.741375096,6.245094528,2.4555114,3.997660872,5.3799162,5.874925728,11.14107084,11.25237108,7.665332088,8.223702912,6.4184568,5.76758016,6.150888216,7.552129992,7.053622488,7.38900876,6.440774208,5.223686448,7.018878936,7.07942604,4.118942136,6.48166896,6.496961112,8.582789184,4.657803288,4.461749208,7.472959032,8.015340336,6.79204416,7.155852552,8.163187272
"13-Jan-20",2.867124072,2.855020512,2.428475976,2.425655904,2.612847096,3.867747912,1.565799408,1.116099096,2.84109288,2.886209256,2.498725344,1.627101312,1.085646456,1.682869968,1.456176096,0.327729072,1.044618744,1.588616784,1.425818952,0.815791272,0.963294528,0.588432264,1.300265112,2.057928432,0.640642944,1.170997104,1.681921536,1.370349888,2.546993496,3.514671216,3.831037056,2.224116864,0.96709272,1.371175104,0.407911152,0.616206312,0.997579344
"14-Jan-20",3.490697976,3.786768792,5.049659016,3.289854168,3.790899744,5.94785928,3.309229368,3.093737472,3.15426744,4.368579984,2.477599032,2.489328672,4.075695624,4.196059944,2.467996176,4.198027968,1.561327104,2.505878088,2.690472192,2.746433256,2.70213228,3.015362616,2.24392944,5.261309616,2.220608544,2.201735088,2.013022008,1.786305792,1.656853608,2.511533256,2.199341832,3.195220824,2.941228872,2.602901808,1.663576488,1.940307672,3.87021948
"15-Jan-20",2.667991152,6.227207424,0.82767276,3.480642192,1.542899256,1.186021056,2.112563064,2.068978608,1.007071224,1.720703064,0,1.249835544,0,0,0,0,3.3002994,2.96505528,0.939706464,0,0,0.590158272,2.074076592,2.260160376,2.01375084,1.449228816,7.82354664,0,0,0,0,4.354813464,0,0,3.257448792,1.544613192,0
"16-Jan-20",0.959859888,0.764668824,2.022448896,0.651596496,0.349470816,2.040072264,0,0,0,0.207400752,0,0.055358232,0,0,0,0,0,0,1.249197192,0,0,0,0,2.32342476,0,0,0,0,0,0.489974376,0,0,0,0,0,0,0
"17-Jan-20",4.271788008,7.570474872,4.725080256,5.351196888,5.624726784,5.586046464,5.425474416,5.564371344,5.10554124,5.958022704,6.620071656,4.535815008,6.4809258,8.17614912,4.414718976,5.535167808,5.41998588,5.304566856,5.13895368,5.588499792,5.219904192,6.20439792,5.645013576,5.28059112,5.610035424,5.247988344,5.403753528,4.866705168,4.659026376,4.116753456,4.974978816,5.310614352,4.617544416,3.903057576,6.175060272,6.583004232,6.27810072
"18-Jan-20",14.197719096,19.194142344,8.464051728,9.344602344,10.394795904,8.383631952,7.022554632,5.913249144,9.925671096,8.567592144,11.941088688,8.40949416,5.888043528,2.842543968,8.510170704,5.052125928,5.995127328,4.74251532,5.612350704,3.635478624,5.824834584,2.632352112,5.548318872,6.156736128,3.035939088,4.732625832,5.889358512,14.142303936,13.114026552,16.435555464,16.538942808,8.581350096,9.731604336,11.562269208,1.773110736,2.18224848,2.720511672
"19-Jan-20",9.078454248,7.260128976,7.112864256,8.287407168,6.476949696,9.75321936,5.384090064,9.354802608,8.547112224,5.683625232,6.788238288,3.689331648,6.721819632,6.856515168,5.529291624,7.441721688,6.771143664,4.684273848,2.56216944,5.796042672,3.22893048,8.820801264,9.182014704,6.273141144,7.437932256,4.78660332,4.503740064,4.3784076,8.433757056,5.281359672,5.439663648,3.968977344,3.734092008,4.825837968,7.73716092,6.533471352,8.668920288
