"date","Pixel16530450","Pixel16530451","Pixel16500451","Pixel16500452","Pixel16590455","Pixel16650456","Pixel16620456","Pixel16620454","Pixel16650457","Pixel16650458","Pixel16590458","Pixel16620458","Pixel16620457","Pixel16470451","Pixel16470450","Pixel16470452","Pixel16590456","Pixel16500453","Pixel16470453","Pixel16530454","Pixel16530453","Pixel16530452","Pixel16440451","Pixel16440450","Pixel16500454","Pixel16500450","Pixel16470449","Pixel16500449","Pixel16500448","Pixel16560456","Pixel16560457","Pixel16590457","Pixel16530449","Pixel16470448","Pixel16470447","Pixel16440449","Pixel16560455","Pixel16590454","Pixel16560454","Pixel16530455","Pixel16560453","Pixel16560452","Pixel16590453","Pixel16590452","Pixel16620453","Pixel16560451"
"25-Feb-20",4.836291432,1.446544464,1.547251392,1.548887736,2.20278132,0.445370832,0.303485208,2.250270912,0.21838668,0.186062712,0.207624576,0.147960864,0.119864592,1.280893464,1.3858122,2.312406432,0.223218912,1.62522036,1.640551152,0.864597288,1.24945968,0.576517368,1.658572368,1.771693656,1.096737648,3.586632024,1.179461088,1.13878128,1.220622,0,0,0,1.545746856,1.391804952,1.7519526,1.652231808,0.513497016,0.655415472,0.497816736,0.491469792,0.566038872,0.350550864,0.608650032,0.508202472,0.590884152,0.781608768
"26-Feb-20",11.632581,27.544106472,10.433823816,11.125815864,13.779200088,13.569804672,11.291449776,92.496631632,12.984814176,14.201558592,10.518847704,12.8115306,12.4935336,3.013921392,3.895476936,2.494321536,12.816349992,4.555182336,2.862087792,7.522908936,6.468632688,27.060685152,1.4726496,1.265447976,8.484063864,7.238111256,1.235450784,3.339788328,1.88468976,16.972868448,22.251678936,11.758837944,7.014834888,1.158536736,1.564647312,0.480820032,10.333802472,32.884634976,18.467865936,9.351423744,23.57705784,36.055349352,37.272886272,32.503217688,38.03111172,38.054497728
"27-Feb-20",27.575343144,18.311638344,22.5614748,21.208640088,44.250938424,62.337827688,58.88382912,11.59361028,66.488164896,67.031278608,64.922275536,63.096925728,63.223297128,20.642536632,21.36123276,20.947305672,57.64156152,26.196427344,21.696978096,35.573106768,35.837877264,19.912289136,19.124775408,18.83777904,25.130352984,28.970349312,18.127940664,17.580372336,14.859439368,51.322689048,52.918029792,63.068315496,19.273866168,13.602202896,11.177818536,19.095118056,43.923042288,14.536452768,29.953442568,39.672377592,24.66120528,17.81904744,8.040332088,19.048230168,5.2180878,19.305168624
"28-Feb-20",0,0,0.029453592,0,0,0,0,0,0,0,0,0,0,0.236022432,1.383813408,0.052397496,0,0,0,0,0,0,0.296139864,0.812225472,0,0.02782248,0.27832404,0.035581512,0.369593472,0,0,0,0,0.223225272,0.04786668,1.034119344,0,0,0,0,0,0,0,0,0,0
"29-Feb-20",0.10121916,0,0,0.010457472,0,0.285185976,0.186051216,0.028671336,0,0,0,0,0,0,0.019236264,0,0.2163726,0,0,0,0,0,0,0,0,0.164256768,0.128740488,0.272923512,0.154591872,0.254945208,0,0,0.128685384,0.17726736,0.261301056,0,0.068483376,0,0,0.092591016,0,0,0.126551784,0.088042368,0.08221704,0
"01-Mar-20",22.720513344,17.895638472,19.322196,17.269367688,13.809466848,20.17985916,17.854684344,17.638855944,15.099383352,9.82305264,10.864782576,11.547342528,11.898403656,22.91869068,22.557595248,23.759500992,10.332730296,16.918444632,25.636273392,12.725335128,13.044935712,14.190065856,19.212534432,19.632893088,18.706927296,18.78012228,19.324102872,17.824019904,17.592093936,15.424667352,9.814778568,10.178704272,23.951006424,17.054474832,16.881736272,15.144397248,12.82053996,15.887562264,12.312448032,14.71540404,12.969729432,15.099878304,15.160467624,17.620492464,17.518565664,20.226018912
"02-Mar-20",0.06849456,3.286555776,4.535521392,7.572236544,2.302267848,0,3.077464704,0,3.28298592,6.117897744,6.416672952,9.391025304,9.231068376,2.7754038,3.445164432,2.371328304,6.309114216,7.341731784,1.322856552,7.793870688,7.721003304,5.15986776,6.286502832,6.946671,5.728461024,3.399624816,3.573359016,3.2925378,3.483633408,4.890430224,7.322121624,8.40423132,0,4.43628036,5.095731864,8.110844136,4.192828776,1.413809352,3.86983932,6.74440812,3.553209912,2.181611184,1.807902936,0.133017816,0,0.103026912
"03-Mar-20",0,0,0,0,0,0,0,0,0.030880896,0.80998824,0,0.35723088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05344332,0.412766976,0.954500112,0,0,0,0.464394048,0.44000616,0.280336488,0,0,0,0,0,0,0,0,0,0,0
"04-Mar-20",1.549491576,2.223339024,1.187404104,1.093175856,9.245967144,6.905110368,8.11024332,5.773418064,7.250962968,8.366985792,8.042170296,7.594037544,7.917915336,0.286793664,0.211059072,0.197421696,10.636939296,0.851553792,0.32020788,3.3275274,2.69654184,3.00130284,0,0,1.921561368,1.152265632,0.347322024,0.902231088,0.790103496,9.097544424,9.770231016,8.123595,0.909446064,0.991532304,1.1425614,0.035858088,7.014123192,5.763085848,5.24261712,4.804955712,4.921480896,4.76664984,5.191326864,4.6245228,4.98839628,3.718383912
"05-Mar-20",3.984824904,3.751560336,15.5789466,6.183239232,1.743295848,1.507748184,1.306899552,1.03842732,1.254425712,1.955418168,1.897172568,2.140125096,2.051051256,12.268125048,10.71224928,7.585108272,1.442823888,9.655250784,7.011654144,3.58292376,4.307915568,3.565765848,9.9836862,12.112136352,6.370687008,6.796551,9.130862472,5.301647904,5.724379776,1.65385044,1.570677648,1.663997064,4.000338432,7.58012652,12.315816888,12.318364632,10.03875732,0.802886184,1.374820776,5.948577048,4.718549976,1.689844968,0.928061568,1.095392616,1.416165504,3.749504688
"06-Mar-20",6.626464608,7.588005792,11.489029896,10.815670968,4.231038816,4.070788632,2.583869928,4.51776588,2.57711076,2.361747432,0.897109248,1.27673436,1.727152896,11.979678144,13.69406604,9.034983864,3.31334424,10.715643888,7.646147496,6.104070432,6.43900752,8.010056016,11.79064464,11.758872984,9.673297416,12.493061544,13.064599512,12.985608096,10.584390168,3.105765216,1.794847008,1.574742792,11.806192872,10.189664136,11.202938328,11.793421992,3.423947808,6.5479374,4.755337368,3.7014606,5.394765984,5.110204344,6.333162552,6.474730248,6.054919488,5.100471504
"07-Mar-20",6.099085104,5.0288508,5.732655288,5.01958572,1.632459288,0.572626464,0.8397864,1.985405448,0.274782336,0.301766016,0.337745088,0.325080336,0.386443608,5.736011616,4.872261288,4.859326608,0.857022024,5.390493024,5.20969212,2.511309384,2.569569648,4.189190976,4.19924712,3.85605348,3.6274842,5.310603624,4.804300896,5.190603744,5.261952648,0.675417912,0.382764144,0.338707608,5.003166672,4.198049784,3.466186176,3.556669584,1.492557216,2.028776592,2.26895088,1.806251952,2.32688124,3.065375088,2.081281536,2.14813668,2.03672952,3.915740856
"08-Mar-20",0,0,0,0,0,0.039430704,0,0.086231568,0.043693272,0,0,0,0,0.298924248,0.432249744,0.288668568,0.03374796,0.37638276,0.101112696,0,0,0,0.653832264,0.223650648,0,0.421310928,0.121754208,0,0,0.04357656,0,0,0,0.110861664,1.003615104,0.11408472,0.35792556,0.088791312,0,0.496774032,0,0,0.091431048,0.230039352,0.088791312,0
"09-Mar-20",1.444284984,0.894030072,0.581133576,0.38280612,2.151694176,3.282765984,2.99540304,1.409859528,2.9058888,3.042683232,3.518929128,3.532771824,3.349772568,0.794623464,1.043735232,0.361243632,2.701108224,0.105138096,0.217987992,0.398934384,0.190687392,0.032042232,0.098484312,0.233760456,0.216855,1.133300448,2.62404852,2.313858576,2.16636336,2.469962424,2.83743792,2.869371408,2.61302376,2.44031328,3.821247336,1.884773424,1.28314716,1.875057048,1.321688544,1.074151944,0.544527504,0.571719864,0.987197664,0.274979784,0.281466888,0.748299216
"10-Mar-20",8.555904144,7.357368696,8.940090888,11.15407992,6.822787992,4.83727776,5.128946544,7.372719528,4.456604352,4.251322032,6.117283344,5.048616168,5.06657196,8.027696376,11.203644984,10.526206248,7.090910208,12.719428536,13.942327032,10.059257976,9.55005384,9.410613288,10.097687256,9.065234904,12.226781856,9.355694544,7.311531552,8.00478888,8.221011408,8.383101936,8.137762776,6.890766624,9.028957128,5.663691048,5.128620384,5.734097232,8.361537696,6.55623864,7.951186176,9.539346456,8.630586144,7.984170192,5.604961392,7.5824082,7.046514984,5.675821056
"11-Mar-20",1.395967752,1.208860776,0.860647464,2.131152936,2.277288984,2.065854024,2.396293056,1.447118544,1.849836576,1.509656664,0.678420384,1.035208752,1.859655264,1.016958216,0.809281728,1.51290732,2.084032584,1.966808976,2.040282552,1.150176384,1.283896824,0.784979664,1.469579112,1.78210848,1.98595512,1.261855152,0.879173856,1.333263072,0.853206216,1.707641424,1.011878112,0.845217432,1.57482756,2.04010284,2.21283192,2.601302688,1.647432096,2.181590448,1.111464408,1.743921168,0.786103704,0.967873872,2.870907432,1.582984152,2.512803192,2.497910328
"12-Mar-20",0,0,0,0,0,3.711124776,1.789283928,1.796180952,13.058727264,7.431310416,2.322059328,3.805210584,2.17306548,0,0,0.690572208,0,2.851546176,0,0,0,0,0,0,1.294828344,0,0,0,0,0,0,1.914901608,0,0,0,0,0,1.7684784,0,0,0,0,1.880576304,0,0,0
"13-Mar-20",0.63752256,1.275379128,0,0.793679136,8.383416648,6.990136392,8.13294912,8.262044184,7.556564568,18.19954776,9.031581408,9.03361488,9.020235312,0,0,0,7.973917008,1.5747798,0,3.765940536,6.959566344,2.469877128,0,0,0.625589976,0.159015888,0,0.029156376,0,7.897979016,13.16863776,8.98608828,0.19362432,0,0,0,7.818896064,9.870478392,4.918300872,3.509180904,4.183799376,2.853793152,4.132702584,6.432233328,9.714084144,3.021140448
"14-Mar-20",9.284762616,12.344611656,9.58549476,8.309315448,14.212419024,21.08298396,17.604855528,14.924458992,19.84900332,18.905595312,17.844616416,17.681130408,16.69821024,8.048255688,8.3809626,8.022924192,13.80808068,7.413363936,8.791254768,9.687644712,10.814997192,11.826604848,8.658058416,9.8964522,10.526916504,8.466389904,8.875101336,9.296441328,11.442792888,13.745903496,14.89836216,15.882114888,9.81521844,10.73511528,26.417841912,10.4101746,12.427349568,13.792641168,11.7182994,12.434925552,13.405112736,13.996271616,14.460835944,13.912932864,15.014682768,12.340637688
"15-Mar-20",0,0,0,0.241657392,0.01147776,0,0.2304078,0,0.54105936,0.563891568,0.033429696,0.363930288,0.307813104,0.054012288,0,0.60652872,0.458075472,0.670457472,0.645083424,0.598944168,0.144809088,0,0.646892568,0.057542208,0.6763782,0,0,0,0.019964088,0.340264824,0.282816528,0.20058912,0,0,0,0,0.678701304,0,0.445699416,0.623344608,0,0,0,0,0,0
"16-Mar-20",23.607021336,20.838506688,20.6780634,19.532393928,20.01933288,9.334100256,8.375057448,17.890959264,5.85577656,4.924935216,5.091346968,5.177881488,5.541191688,27.935729016,25.408504488,27.109030728,7.001530416,17.48448228,17.423655504,12.178676616,16.762314312,18.283640376,18.187721736,17.329975608,52.207546224,21.037317744,26.118573192,19.8094554,19.541274552,5.374465584,5.987149008,5.401310208,23.254524696,25.021322256,23.917027464,15.594693672,4.807587504,17.989621632,11.196297168,7.806929832,17.234056944,18.28568172,20.013994224,16.269548904,18.287986272,18.080386152
"17-Mar-20",43.666837704,33.582547176,42.78835488,40.280762664,19.692127704,7.160934456,10.752117624,19.842484464,6.81990552,7.71483492,8.607598536,8.011397832,8.519592768,48.992837904,51.365209584,48.689506536,12.259562016,42.37056828,47.323408128,32.31994344,29.925664896,28.993849752,48.63345336,49.219156272,41.034996984,47.259092328,53.742502224,51.472824096,52.64308548,14.552463048,9.99025584,9.25743984,47.923524864,51.692602152,53.022148128,53.46503448,25.764450072,20.18306064,26.637216576,28.78850556,23.87162304,22.724598888,20.70060396,24.3535452,21.255726816,31.83691692
"18-Mar-20",0,0,0,0,0.010618152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064235304,0,0,0,0,0.025807392,0,0,0,0,0,0,0,0,0,0,0,0.14721756,0.01190292,0.16701672,0.259834032,0,0,0,0,0,0
"19-Mar-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Mar-20",0,0.01456488,0.024564648,0.014755512,0,0,0,0,0.071327472,0,0.032344248,0.095972784,0,0.029234616,0,0.08068164,0,0.015191088,0.083077896,0.074080224,0.019801416,0.019223376,0.104793144,0,0.015769224,0,0,0,0,0,0.032845368,0.031720056,0,0,0,0,0.11709432,0,0.10439364,0.100964688,0,0.01332516,0,0,0,0.010090368
"21-Mar-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Mar-20",8.966775648,7.355476848,9.26310468,8.569734336,2.023837032,0.2450682,1.022154264,3.26976048,0.025683504,0.098090064,0.97127088,0.216771624,0.460543512,11.335485936,12.220437528,10.440663816,1.062537168,8.648024088,10.354804512,5.851149192,6.248150112,6.870098592,11.042097336,11.595422736,8.345906496,11.601885792,11.275431624,11.289517872,9.653233056,1.792062888,1.430872224,0.656096184,10.280905728,10.282987824,9.432099576,10.170141216,2.63758404,3.486669648,4.172604192,4.27387296,3.89366412,3.64411212,3.796414008,3.798079128,3.888367656,4.08581292
"23-Mar-20",2.36695236,2.510204856,1.522900872,1.639997904,4.449839832,6.492203232,7.211525208,3.46766388,7.233944904,10.820966016,9.996745344,10.120831488,7.270827768,0.874915752,1.223980488,1.17005556,4.952218296,1.740327528,1.318266648,2.666675448,2.208673776,2.189870064,0.775773528,1.130073936,2.096917224,1.617245616,1.40509968,1.732764072,1.843090656,8.024984112,8.077200648,8.305714848,2.397389712,1.629447168,1.894168488,1.487135232,3.930053832,3.265470384,2.73724008,3.580847376,2.745698688,2.947557264,2.462941104,2.696239824,2.71703016,3.40644156
"24-Mar-20",7.469688888,5.774782416,6.187496424,8.300062896,5.193829536,1.491743088,1.560774024,13.558655256,1.232015304,0.939785688,2.906802528,1.681330392,1.771670928,6.604358904,4.75568712,9.382203336,3.909443376,7.010347368,8.08370232,6.033411744,7.786037208,11.284340856,17.847700584,4.423529856,5.961941952,6.020233872,5.976458064,6.062334528,5.78919912,5.835082776,5.333956368,3.165353544,8.429281008,5.839507704,12.198776712,13.444561968,7.03799772,5.580637704,6.72937632,8.076698544,11.741969352,11.25642156,5.949188952,7.314311016,14.149553784,5.5910976
"25-Mar-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.466044912,0,0
"26-Mar-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Mar-20",13.506588936,17.615728848,12.870637896,16.615011696,37.808770176,115.179874416,53.141773224,42.308601384,154.759082784,102.940898904,53.047256472,95.781000144,59.333484648,15.42968988,4.163159256,16.273352616,36.92639064,15.146706096,13.72039176,9.716535336,11.727580536,19.810176384,13.60176372,4.910516376,8.828585376,12.869672304,3.824602968,4.66376568,4.754645712,28.775053032,40.249600416,40.228488912,10.755889896,2.570855496,1.473697536,3.431563488,14.019597528,31.637372016,11.13756324,11.80672932,27.311928744,27.408333768,37.468657488,40.052227032,47.636981976,25.457262048
"28-Mar-20",23.58554364,42.258590688,25.60208988,30.72973824,79.849674216,100.911746976,99.440059656,61.476694104,120.565876008,125.53181076,121.073581704,116.6290512,116.776874544,18.205648896,8.797952424,22.200449472,99.615818016,28.72762584,19.32908964,48.408937464,46.680127152,49.803869256,16.522368912,8.733994968,29.085013392,13.476851472,4.557644256,9.748883496,10.477233408,99.44143296,110.843650824,112.667896272,17.188067448,5.584634904,8.8765998,4.205667264,77.557033536,63.69597816,60.112192152,65.207490912,60.15101052,61.115976336,60.336421968,56.275405872,56.297555928,46.987515456
"29-Mar-20",8.074569216,13.320367824,10.15054464,12.452646744,23.922743808,33.556074144,30.076354992,21.783186432,31.959320064,31.463730816,23.560934544,29.396856312,28.537779816,7.974796056,6.779165976,9.85813452,29.236659048,14.135424624,10.226393928,20.544055944,19.634300712,17.882009976,6.77066016,5.434191936,14.465749752,7.211804856,4.089772584,4.227919224,2.836365936,28.378655424,28.291028016,29.711457264,5.520614856,2.585015784,1.429953936,3.299313072,23.416841976,21.410847192,22.338123312,21.006485928,21.542956344,19.483673568,21.121753704,19.394865984,21.2917986,15.708342072
"30-Mar-20",2.196383544,2.758032912,1.525913184,1.755653496,3.72313464,4.566333168,5.611379376,3.503152008,6.130278816,6.06978036,6.7700622,4.821436296,5.228202576,1.439598,0.56887104,1.880738496,4.727885496,1.55650716,2.063130504,1.349570808,1.814368656,2.606650824,1.795087704,1.160408112,2.60075748,1.212781992,0.222548136,0.991426968,1.495350024,5.863775976,6.18118644,5.38697076,1.357166208,0.547709496,0.246414696,1.038231792,4.03047288,3.476242296,1.8460368,4.245051744,2.65409088,2.426044632,3.001366848,3.450338256,3.666494976,2.69809896
"31-Mar-20",2.72101236,4.660482288,3.82221972,2.776544448,7.345271592,8.880713928,7.883975736,4.425133824,8.28200412,9.45357084,11.58241224,10.144253976,9.952584024,2.525865192,1.721653632,2.287931976,8.591218464,5.950525752,2.5855776,6.846999408,7.093727592,7.93330764,2.067514848,1.597932816,5.814411168,2.00796372,0.895968672,1.354060824,0.780971016,10.469817648,10.711461072,10.486021032,1.217038296,0.829078944,0.946266432,0.759758688,5.775673632,6.162920232,6.1713438,5.580108408,6.083376648,8.719169856,6.719711064,8.274738552,6.38597988,5.241602904
"01-Apr-20",1.10856888,1.254598536,2.034971784,1.820841192,3.692808504,8.497191672,6.745003944,4.431383736,12.243646152,11.924529072,9.858979944,10.65864516,9.689673192,2.015455656,2.857990992,1.644194832,6.9684534,1.021297296,1.399180944,0.72855588,1.766417568,1.276538544,1.646205792,2.492418576,0.807360912,2.15680092,1.211093808,0.588189216,0.136152936,7.104933504,9.425343984,9.227565048,0.286394544,0.312767808,0.14993256,1.14212412,2.501895552,2.624418864,2.908992648,1.694929008,3.13033176,1.866924936,2.370850872,1.061799744,3.391469112,0.716012304
"02-Apr-20",21.606102,18.85153056,10.705183992,10.634202,20.438528544,17.612939352,20.5361166,18.059082984,16.310235504,17.291594976,24.174367896,21.314002992,20.740801344,7.10394216,5.761580232,7.703974488,19.650001992,9.97576404,5.741172552,29.272782336,23.751082416,17.312780856,7.1180184,4.909940592,9.545091384,8.30125452,6.435994872,7.823641056,7.016892672,20.033803944,30.44879436,21.260815152,8.138687616,5.827609056,5.82793056,4.807187328,27.844227792,19.069360248,19.850010384,17.419270992,19.160576832,18.665808672,19.149498936,20.027112,17.04308796,21.800391192
"03-Apr-20",0.829386312,5.403677712,1.86273516,3.925872096,22.966426848,36.569051736,34.90083504,18.80698728,41.615638728,43.19220828,32.850394248,35.10398196,35.723058696,1.065203808,0.295537296,2.11392456,24.40269756,5.188095336,2.696353728,11.086863048,11.187408696,22.763368608,1.37792748,0.920884704,6.155905728,0.445791576,0.278176152,0.341204736,0.240663192,23.222474088,28.443726528,28.437912936,0.288829416,0.281208816,0.115887432,0.6188964,18.395686632,15.840281016,16.372605792,15.552775392,17.277435768,14.039048184,18.146008008,12.507832992,17.065495488,8.310246696
"04-Apr-20",26.892800328,17.294496048,16.102425096,16.47644376,21.595549104,16.027047168,16.702613352,24.544881816,15.692393304,14.615273952,15.94502736,15.503723136,16.03863288,19.907863152,18.412372104,18.53342772,16.848584184,25.789870272,22.0284834,25.514966016,22.518828384,18.713391792,15.724488264,20.269701,20.342472552,15.824890128,19.277230728,14.10374736,7.852827792,14.913506976,16.4062872,16.63537932,25.187061312,12.523959168,11.611259928,22.138664256,19.437888624,23.972159376,23.291172984,18.46212816,22.56433296,19.535581104,25.048493376,21.44921208,21.32127,20.237471592
"05-Apr-20",11.60913204,7.314499848,20.538934704,20.827277184,5.79804324,5.04558492,6.85672116,9.156850584,2.277822192,1.638820416,0.311502312,1.325777304,2.27593248,6.656786448,9.172778616,8.42367912,3.324033384,10.156104336,9.51399852,17.455834872,17.382515424,7.679706576,6.07026672,4.8835752,9.834695568,40.631177904,9.3293016,10.247573376,16.027474872,3.289438608,0.746299584,2.036836992,12.172934544,14.479640016,9.432919272,5.003894808,6.864394416,9.658523808,7.814796936,6.651917688,7.412935488,15.590103144,10.46379876,11.295312888,11.200859064,16.607856264
"06-Apr-20",3.02142084,7.5759852,6.210902448,6.383766168,6.411112536,6.092523336,6.763861656,3.001688352,8.501059056,10.2819786,19.619788176,14.614983552,9.984072456,5.009189136,4.534859424,5.799481632,9.638041008,5.576220624,5.139862776,7.223593008,6.69536376,8.670851472,6.083584776,5.76757872,5.937393672,5.495416392,4.103134272,3.61060416,3.544704072,15.838166712,18.65179968,15.685416696,1.54863132,3.801383256,3.137637744,4.84764648,10.895958432,3.758283744,5.97427296,10.748534208,5.302758336,5.31543516,4.536766656,5.437021848,2.6480754,3.782730816
"07-Apr-20",0.77564916,4.294056768,9.258663648,3.333275904,15.182066928,39.93770028,24.44042016,15.224648952,32.5660944,25.429718976,21.495728016,29.740508088,29.01674652,0.227867496,0.22351068,0.363070104,18.20589924,8.900998584,1.765787784,14.124459744,8.714565048,7.432303896,0.128205144,0.078432216,6.160326,0.835022808,0.237027672,0.532853496,0.306929256,16.840760712,18.332197656,22.775200368,0.449513952,0.23582532,0.267439944,0.073476216,16.416855816,14.450513352,12.266020776,16.247908104,11.886292944,8.158751976,14.300680152,8.55475116,15.041858208,6.178535688
"08-Apr-20",8.747664216,12.04982328,7.747122288,8.92032552,16.957038408,30.539219856,23.812876224,17.577319632,35.809996608,36.742146504,27.684585576,31.716462144,30.34355736,5.998212576,5.16247236,6.652385472,19.767904752,7.862721912,4.268293968,11.36623692,12.994450104,14.140656,7.194993504,5.790118944,7.577773344,6.040170192,4.471300368,4.926081768,5.153986224,21.064218528,23.973112104,26.816061984,6.379742856,4.478298792,4.60950924,4.24494624,17.369193072,13.771395216,12.398667816,15.507287976,11.8598442,16.295285232,12.55993224,15.682286736,16.40422296,14.676260952
"09-Apr-20",6.096341376,11.13043212,6.381661896,7.827605016,18.240570552,19.77462672,20.286854256,16.655045976,19.23530532,19.139953128,24.470586768,21.469830048,21.450541008,4.248298992,2.922595032,4.908295872,22.662899496,6.934276344,4.818405024,11.276040312,11.186267856,12.088886256,3.417052752,2.50261044,6.753739368,4.404745464,1.755287112,2.394749712,1.86149544,20.9152608,23.71900176,23.387008656,3.072136392,1.414266408,1.43389356,1.543923312,15.29671812,16.659560688,15.29373408,12.390333648,15.470898624,14.482147704,17.864760864,16.915593624,17.406785496,12.68262576
"10-Apr-20",5.948053848,6.537981024,5.166194568,6.15980316,14.788975248,14.174207208,15.201642048,14.389708032,17.918355,18.304717536,13.557645312,15.931162824,17.16656256,5.744788176,6.7998054,5.187649368,13.861126896,6.23316264,6.521915664,15.568137648,13.417438032,7.380328416,7.280960088,7.719545592,11.050932888,5.727061992,6.811640736,5.399951568,5.649625896,12.811514856,12.1109376,14.512483128,6.804880848,6.940494768,4.642390968,6.49286412,14.166210648,14.819509512,15.48481608,14.654189592,16.176448344,12.669254784,10.052332152,14.016604896,11.61873864,10.938105576
"11-Apr-20",11.507833968,13.188852312,11.267216208,11.739345792,16.448916432,18.205334184,17.504141808,15.551715384,15.57644892,14.653063776,20.331287376,18.110888952,17.55294084,9.466428288,8.601343632,10.252208952,19.380442152,10.99474812,9.712901832,11.78210592,12.58493184,14.567891112,8.174856672,8.680922976,10.16367816,9.910269504,7.42966104,9.27915216,7.846430544,20.276169768,21.039919848,18.712630752,9.843093384,6.716732736,7.477526664,7.568836224,17.01966048,15.718205448,15.09058572,14.507271768,14.474305632,14.21982192,17.856801504,14.780538072,17.518631448,12.308074944
"12-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04318368,0.011303832,0.11531364,0.079774224,0,0,0,0.170454552,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Apr-20",0.553329984,3.210220464,2.592817416,5.541704904,18.572111616,33.80074596,24.580018032,28.66271496,30.71036052,31.969090464,18.04020024,19.82897472,27.143168448,1.628343696,0.044902272,2.824901472,26.162607192,6.638879304,3.340298304,9.662376168,9.094764936,7.794630288,2.023184352,0.347489904,6.114799968,0.244961184,0,0.05054676,0,19.336991784,13.211703312,14.901648048,0.280475592,0,0,0,16.566006672,23.40480852,15.01365996,12.718407144,12.450921528,10.416465288,27.90375996,20.891020776,28.206513408,5.559008352
"17-Apr-20",16.730622768,22.484973912,16.065892704,16.922319888,22.297403808,19.491681576,21.220777992,7.657493592,22.64467908,25.843508712,30.24425124,30.098731032,26.405914296,12.768844128,8.346176856,13.540700904,25.97689248,16.118913168,8.79466008,16.152062424,16.486597536,20.45626116,10.08771516,10.083714,18.852388848,12.877768992,9.771159408,14.393118384,16.430730336,25.214415552,27.53851032,27.64483452,15.87649584,11.564653872,25.011383064,5.780220144,24.21429348,11.049073224,18.175755504,22.567634592,21.265667448,22.780601976,4.226791272,11.53269696,6.627798552,20.976458064
"18-Apr-20",31.226569176,0.694925208,0.036187608,0.047761248,0,0,0,0,0,0,0,0,0,5.00933076,2.04040308,0.029412528,0,0.133981992,0,0.11135712,0.105723624,1.019916504,5.048311464,2.044927416,0.096868392,1.974987216,2.109094272,2.08796544,0,1.641804816,0,0,0,0,0,2.108097192,0.189277392,0.14791584,0.143921136,0.157258368,0.138356856,0.134368008,0.142360176,0,0,0.101834688
"19-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Apr-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
