"date","Pixel15540521","Pixel15570522","Pixel15570521","Pixel15600520","Pixel15630520","Pixel15630519","Pixel15660518","Pixel15630518","Pixel15600519","Pixel15570519","Pixel15600518","Pixel15570518","Pixel15540518","Pixel15540519","Pixel15570520","Pixel15540520"
"07-Oct-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Oct-21",0.326263224,0.319387224,0.387585096,1.658046672,2.734410336,3.168624048,4.950859656,4.031018976,2.253791208,2.034298008,2.689616208,3.091603152,0.197513736,8.966958768,1.016345952,0.037921248
"09-Oct-21",0,0,0,0.010751904,0.020077152,0,0,0,0,0,0,0,0,0,0,0
"10-Oct-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Oct-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Oct-21",0.425297904,2.545808136,1.438737096,1.344020952,3.654417864,1.638907488,1.472642808,1.11456756,0.494099472,0.28182612,0.444661392,0.336637584,0.276922416,0.269644488,0.535571832,0.224906832
"13-Oct-21",8.147290704,6.199899672,6.927618744,6.675177816,5.83071756,7.324311024,8.808349368,8.123716584,6.853184928,6.18212772,6.911240112,6.176544432,6.059217456,6.159217368,6.622264632,6.870667944
"14-Oct-21",0.02098776,0,0,0,0,0,0,0,0,0,0,0,0.136524264,0.187507176,0,0.113094792
"15-Oct-21",0.017206776,0.063817344,0.318789816,0.34774812,2.69115168,1.168091568,1.099856088,1.005245184,0.72241428,0.396513024,0.799930392,0.273193344,0.13451976,0.179675952,0.305019096,0.114707184
"16-Oct-21",10.622257224,10.094649552,9.66969252,8.346804864,7.351924176,7.47711252,7.24613928,6.781756632,7.450271856,7.535746344,6.617149104,6.725690592,5.851837632,6.63848376,8.396823408,8.1791532
"17-Oct-21",1.861971264,2.562769176,2.145618792,1.479373272,1.622255808,1.60828812,1.58463336,1.834494168,1.626536256,1.682278992,1.904610696,2.190793824,2.831517744,2.34095316,1.87218672,2.187731448
"18-Oct-21",9.970405344,10.531486992,11.276454456,8.175621264,7.848077064,6.637430184,4.142553096,2.769463776,6.283122528,7.60068012,4.773167976,5.512358304,6.976011504,7.992517224,11.147400144,10.439242608
"19-Oct-21",9.003571992,8.129412168,7.693495272,4.17533184,4.451771016,5.137654416,5.189695008,10.002724896,7.539722448,6.678671832,10.345863816,10.060953144,8.577353952,6.540834912,4.876490232,6.579932208
"20-Oct-21",1.139828064,0.986481336,0.935977128,2.536348872,4.279055352,3.398114928,2.687583984,1.444717344,1.677484992,1.824974112,0.724337112,0.798511416,0.713464152,1.69500624,1.690953624,1.676402976
"21-Oct-21",0,0.039643248,0.013867704,0.11580156,0.3526668,0.181104408,0.329655696,0.167584224,0.069700008,0,0.096685656,0,0.033176208,0,0,0.120292272
"22-Oct-21",1.721932944,2.528895192,2.73448956,1.57706004,0.790273632,0.749744016,0.749904288,0.703241952,1.029680904,1.279407792,1.053284352,0.971767824,1.008660264,1.285064568,1.61298912,1.666122792
"23-Oct-21",2.366838816,1.604064528,1.0748376,1.030852488,1.686127056,1.709412048,0.418812768,0.855674208,0.469922088,0.865909152,0.526808832,0.41511396,2.353457976,1.510766208,0.784509216,1.053684984
"24-Oct-21",0,0,0,0,0,0,0.03257016,0.038730816,0,0,0.037107192,0,0,0,0,0
"25-Oct-21",5.088501696,6.062229384,7.989242784,10.390705344,9.47281908,9.032733672,8.046348816,7.907670744,10.571416128,7.099190712,8.979565152,5.776166448,4.284010296,4.635281328,7.77611376,6.103216416
"26-Oct-21",3.524383296,2.184515304,1.950606288,2.818158216,3.145718688,3.24702108,3.219802728,3.228122952,3.269269824,4.944607608,3.561230064,5.597739816,6.175760496,4.710617784,2.582424048,3.655152432
"27-Oct-21",2.255032896,5.988408576,4.9219662,12.349810128,4.067112216,4.740069144,3.908781048,4.272923112,5.73535896,10.808210856,4.251330264,2.650253544,1.073752824,0.71273964,6.760653024,16.092483048
"28-Oct-21",26.401648512,22.122057432,20.98436736,17.817648408,30.990426072,14.135242944,9.147721776,12.375284664,11.125498296,14.283855912,11.633746152,11.764861104,13.956457608,18.939070704,19.85075856,23.153074272
"29-Oct-21",19.495744224,18.876264096,18.961225032,13.416668424,27.907279008,8.31158496,8.640639072,9.470591064,10.652461056,11.088017472,8.683146,10.686463584,9.911930328,8.118706224,13.453192224,10.231924296
"30-Oct-21",1.848121224,2.13607032,1.827841944,1.360378056,0.740109168,0.505332336,2.198061528,2.13637608,4.602276912,0.768958656,0.952968024,0.74407908,1.194973368,0.785661312,1.5038268,1.5934698
"31-Oct-21",0.690544104,1.649287824,1.798621584,1.32585204,1.389521592,1.664242392,1.188048456,3.43218792,6.942254304,2.663484864,10.751252184,2.119981704,0.1656606,0.73014324,2.192046936,0.969118872
"01-Nov-21",0.156958176,0.166030296,0.301846656,0.219095304,0.619903248,2.031413016,0.71093328,0.323826888,0.089122464,0,0.06793524,0,0,0,0.038814504,0
"02-Nov-21",2.6738196,2.996377776,2.961550344,3.45257592,5.177440872,5.407530072,5.209816944,5.092218864,3.160386432,2.3007744,2.938305432,1.990245936,1.744839552,2.274203712,2.713173504,2.631888264
"03-Nov-21",5.658326616,2.793870264,8.901693816,21.118719576,7.070867304,12.127467144,9.534811728,15.437460432,19.132498752,36.120294576,19.271763336,22.730120664,15.752493384,14.34266424,13.546769136,10.649848944
"04-Nov-21",9.67246128,7.785055872,10.476181272,17.217646128,16.556749824,17.296327104,16.49866248,15.57853032,19.77403308,16.924857624,17.55212688,20.295870792,16.784879208,17.807393064,16.461763848,18.150199416
"05-Nov-21",1.3156896,1.1444184,1.520939472,2.797072464,3.652834656,3.841732272,5.3156526,5.000074992,3.405192024,2.724337392,2.960285952,2.818151064,2.798506032,2.703982824,2.319384624,2.194324848
"06-Nov-21",3.317273496,4.033828488,3.66024828,4.244177688,7.727829696,6.401147592,4.180618632,4.72104336,3.037055256,1.897196712,2.880823368,0.61116876,1.099887648,1.536918456,2.548362144,1.946752848
"07-Nov-21",14.020153992,7.932145368,8.943495504,9.296093712,12.58678008,13.3768344,16.531142232,31.50881196,9.235132464,7.897511952,10.403959752,9.33116484,11.38367772,7.410553704,5.967714072,7.514613384
"08-Nov-21",11.01215172,14.127126216,11.086981056,11.811151752,15.022042752,11.937320712,10.718728056,7.769305944,11.714123736,11.04925632,9.556594128,10.576861392,10.921916496,8.706671472,9.913924464,9.3435738
"09-Nov-21",3.427756896,1.154193072,2.824355712,3.921165336,1.817158344,4.353373656,5.89199316,6.9981444,5.78210592,4.699128984,6.321777096,7.321787592,6.432231192,6.272893656,5.260737408,5.694593664
"10-Nov-21",18.636487488,17.064063552,19.675519464,16.435805808,12.637483128,11.552123304,9.651844728,9.492238272,15.381613248,17.608985424,13.31729364,14.27898072,14.711869248,15.66994572,18.09870672,18.740082264
"11-Nov-21",3.163531416,2.079429936,1.389597408,0.912961104,0.84114192,1.110786696,1.44078612,1.67290164,1.236731352,1.145209464,1.40558964,1.486264056,2.590257,1.946351952,0.99245604,1.690216896
"12-Nov-21",32.941363344,33.459486,32.364226344,34.776803976,34.18482684,34.850461008,35.85861684,38.128701216,34.952101704,33.750826824,36.812464704,37.529005056,31.305333144,28.89830304,33.013017648,31.663899432
"13-Nov-21",5.983945368,7.394045592,8.900483616,10.001535408,8.774188752,6.98851704,4.827650784,4.49218476,6.920428992,6.659871336,5.714694144,4.725639936,4.73177076,7.190415144,7.910058984,9.38218332
"14-Nov-21",3.210938568,2.649345168,2.948025576,2.66239644,4.37927592,2.7295128,3.232538592,2.683187832,1.799066304,1.828130544,1.420615368,1.072720608,1.473914976,2.157752208,2.674962048,2.978342424
"15-Nov-21",0.104561184,0.190268952,0.19710072,0.379560336,1.238286216,1.717244256,1.550052336,0.585858024,0.394366656,0.247135032,0.06122628,0,0,0.454424448,0.310504776,0.145588104
"16-Nov-21",13.346313,10.945730208,13.183360584,16.783362864,14.502079008,19.701260088,20.001580248,21.48392772,23.538086424,26.750252712,24.308724408,26.00031852,25.543696392,22.852934352,17.664353376,18.497965344
"17-Nov-21",0.0886026,0,0.216757344,0.54903684,1.43254656,0.598144992,0.20841336,0.236502336,0.144378696,0,0.127106664,0,0.012534672,0.011428896,0.2307108,0.0897936
"18-Nov-21",0.540217944,0.758595576,0.758853888,1.472894496,3.541127088,1.649857512,7.516925088,3.821003448,1.673014824,0.51137076,1.442997696,0.293933304,0.474454392,0.532083672,0.658564128,0.539209944
"19-Nov-21",5.839561704,3.31609332,4.963599432,10.3978572,3.832065936,3.61510956,21.0927372,4.238187072,8.633975736,8.880601656,3.943295352,3.77708424,3.808456776,1.813619976,10.489674576,7.494352344
"20-Nov-21",19.955032824,18.55171824,18.141480456,18.391108992,15.625991832,12.49554492,11.54060412,12.944602488,13.464421752,14.552005296,12.965988648,12.998386848,18.787201872,14.3662362,15.512364864,19.732305048
"21-Nov-21",4.312594776,3.886149288,3.097435344,3.585726864,4.225187664,3.881481528,4.247673864,4.353615408,2.983121208,1.57456236,2.925971736,4.2007134,3.528241392,2.309593152,2.872368864,2.68367136
"22-Nov-21",8.276084664,8.286976584,7.758733752,7.671786552,3.761097192,3.336093312,3.015622608,3.290141352,7.231101744,9.144561048,7.492519152,7.43624424,12.162014016,13.227602016,8.583344232,13.301775456
"23-Nov-21",9.036823512,8.61117984,8.877895824,8.019176256,10.753898616,9.869500632,6.29438424,11.203570608,4.741959936,4.427770248,13.914680952,4.09996284,1.411060728,1.485298272,14.493812088,1.602727896
"24-Nov-21",18.346701624,17.48511744,19.125158784,18.751353264,18.395801064,16.17527532,14.244639864,15.74906016,14.927039616,13.140488136,14.740972992,11.615128032,13.715968608,14.736495504,15.559302816,12.678866376
"25-Nov-21",4.826413392,2.165253096,6.06701088,3.641245728,3.450926544,6.301860096,6.047756904,7.104517224,7.409142504,9.926437848,8.143537752,11.294256456,10.477952232,9.498333696,6.921205752,7.878373152
"26-Nov-21",0.599912736,0.223051272,0.415334568,0.879297144,0.272403336,0.294136872,0.33167496,0.395401056,0.692143632,1.029740904,0.746917344,0.82950408,1.203557424,1.393498416,1.210684248,1.226677992
"27-Nov-21",4.79416716,5.821589112,5.4817164,5.37837696,7.750733616,6.571216824,6.688015944,8.331837408,7.37847948,7.285989048,7.928506128,8.312346696,7.57932972,5.783809296,5.646766656,5.041552296
"28-Nov-21",4.498512624,4.746565104,5.2208172,4.241305944,2.633602392,3.7812456,4.704610704,2.493616464,4.071680184,4.14139188,3.335624448,3.263631096,3.393153192,5.300109024,5.387147064,5.411474712
"29-Nov-21",2.548044912,2.281884144,3.369015096,2.066163888,5.023860456,5.953425408,2.643708936,4.641048792,2.6961912,4.317321192,3.937285056,4.839790464,3.46361304,2.31964356,3.213833928,2.73257268
"30-Nov-21",8.693979984,9.702105048,7.338348624,8.428766016,9.788939952,9.819790368,15.840271008,14.04506064,8.182034256,5.47324704,10.370695344,7.810795776,10.030619856,7.246052736,6.16166424,4.800665256
"01-Dec-21",38.92510128,45.95895768,39.861745824,31.528882032,29.563817016,25.94510364,24.816719064,25.451557152,27.240014088,28.432728768,25.55300904,25.070609088,25.162181856,26.895661344,32.194178592,34.914227496
"02-Dec-21",0.471844512,1.044598008,0.48237612,0.659125608,1.275713952,0.920185704,0.288560232,0.538878912,0.735217728,0.56094768,0.632084328,0.553955112,0.490987176,0.3507294,0.535135608,0.444607224
"03-Dec-21",2.075019648,2.108129928,0.862123032,2.086595712,2.076799752,2.378371776,3.18670536,1.815144888,1.748294952,0.691444968,1.269802008,1.199626296,0.90204924,1.812078768,1.383069624,2.106709056
"04-Dec-21",17.71735668,3.229593504,8.491559736,15.1961832,14.128523832,15.699847704,21.189695832,22.816045752,13.992211824,6.212058312,10.413424008,9.737277744,5.98565412,3.980445024,10.79371404,7.513564824
"05-Dec-21",23.476963512,18.664906032,21.621082296,23.316950808,35.021593104,40.421270376,26.636255256,35.342576976,27.57494544,30.526762968,29.613141048,30.329870232,33.267568584,31.630305288,25.125638016,28.025722512
"06-Dec-21",16.702893744,16.339791288,19.106553552,25.924658784,28.424351688,30.349247928,33.276160248,31.439526552,26.258265504,23.686017048,28.0288782,25.259459496,23.642987256,21.48917628,23.251354704,19.91836452
"07-Dec-21",1.02682392,0.852954888,0.827549376,0.68189652,2.870619888,2.87452536,6.548892264,1.893973416,0.573688968,0.5544624,0.552245832,0.18608316,0.067256472,0.39652884,0.214152624,0.457321992
"08-Dec-21",2.786589504,2.653445712,2.214153696,1.000580016,5.28558648,0,1.01568828,1.750861296,0.40586244,1.143027936,0.600385176,1.475045808,1.395388752,0.972228792,1.728925104,4.267006152
"09-Dec-21",24.59546184,18.620179656,19.57748652,19.171129704,16.335484032,13.991439336,5.874200832,7.684945824,13.77064704,14.531566152,9.887037984,9.30122136,12.966941352,16.888049136,25.488701832,24.56101512
"10-Dec-21",22.197627072,27.068272584,28.753772736,36.846078864,45.940389624,49.439958576,59.667943944,52.559778216,42.607792848,38.793894768,47.501503944,44.384053224,41.474687568,34.484238624,32.052746784,27.49959468
"11-Dec-21",0.783483264,0.073432728,0.347108856,0.590386344,0.12308304,0.688206648,0.44388732,1.480647672,1.129171464,1.543858776,1.668361008,1.223133168,3.13074768,2.074821528,1.203680808,2.490585216
"12-Dec-21",4.27689528,3.724936008,3.102843048,2.426610408,3.960039144,3.315089112,2.08226556,2.98673808,3.039793248,3.038972136,2.998921752,3.409701,3.19558848,3.35120952,3.957413784,3.960678576
"13-Dec-21",3.784552224,3.264203304,6.257961984,9.95418192,4.317706704,5.004629736,2.915038344,2.584519752,6.391865016,9.057605976,2.436535656,3.892268304,3.524248488,7.232600928,10.7930274,8.1622746
"14-Dec-21",6.354100224,4.272563328,5.400455112,8.99317788,9.939228768,11.567881104,17.330502024,18.18835116,17.232863904,17.283629904,24.787482264,24.223088256,25.4648466,13.826361168,9.101774448,11.494357104
"15-Dec-21",9.753681432,11.42099904,11.152316088,10.698468456,13.265088552,12.29270268,9.271870848,10.452250968,9.84136248,10.581904656,14.160415656,10.790755752,7.99787664,11.180102352,8.538673632,12.915448656
"16-Dec-21",9.490483056,8.488491288,13.272295464,15.951852312,12.855458736,20.671654704,13.064005848,19.873095984,17.085830208,15.794318664,16.832060328,13.283836848,15.188963424,13.43186616,16.138637064,9.750259632
"17-Dec-21",2.465989176,1.885453632,1.327927704,2.152557504,5.777597664,4.734143976,7.47887064,4.77567888,2.4314028,2.335422624,3.374448528,2.709408408,2.32459224,2.888839608,1.408883208,4.166146512
"18-Dec-21",4.547530896,5.878452312,3.122305512,11.618639232,17.993948928,16.307896608,6.104199168,7.52444028,6.822469704,4.912371744,4.473916776,7.122216216,4.965433368,3.678709392,3.085077528,3.44973456
"19-Dec-21",45.651317592,44.503186224,45.384058008,30.905161848,29.533072464,27.849789624,15.290601264,26.37468624,19.28688384,26.055690768,18.766615392,24.134133336,32.3586216,34.930953024,37.919154168,40.076728824
"20-Dec-21",6.722323176,11.02191924,6.217411272,4.983519312,9.522687432,8.570058336,8.131921296,8.029147632,5.107064016,3.629931096,6.831455472,4.889701728,4.52085936,2.539171272,3.13150728,4.223324064
"21-Dec-21",11.375747688,12.358252992,12.95436,12.476192952,11.236281384,10.813324224,11.250711672,11.177644728,11.456648832,12.050683032,11.044214496,10.290849216,9.960248712,11.605828296,12.494174472,10.608407016
"22-Dec-21",0.018769896,0,0.011635368,0.037308528,0.130722264,0.31721712,3.840194112,0.350949432,0,0.114570336,0.234421152,1.271894568,0.950595984,0.487365816,0,0.782088072
"23-Dec-21",13.209567552,11.7115302,13.390415664,17.546932704,17.028254976,17.22096348,11.002646688,17.850096696,19.383404736,20.151174552,17.329586496,17.207744112,19.946946144,20.469234456,18.003756528,16.752071856
"24-Dec-21",0.817548576,0.757470408,0.809018712,1.016299104,2.547077184,4.278618696,2.845114584,2.720763984,1.43103396,0.67021608,1.890220104,1.241789904,0.55512084,0.482464272,0.736472688,0.914440056
"25-Dec-21",0,0,0,0,0,0,0.0706326,0,0,0,0,0,0,0,0,0
"26-Dec-21",1.077167712,0.753110472,1.285581,2.970757488,4.050718536,3.995525472,4.834012272,5.617053144,3.129161952,3.646957752,4.035769704,3.279664992,0.88588188,0.5002104,1.098104424,0.265106736
"27-Dec-21",29.045434008,23.546298984,24.22427844,26.482798584,36.386527056,37.832253456,37.242075912,40.187255856,28.13806056,29.338365552,30.076764096,29.797204968,36.8006544,36.526651392,27.5153904,33.942812928
"28-Dec-21",6.316120872,10.8057282,10.4655354,13.834490784,13.053872112,13.489372728,12.682801728,12.622279656,13.450542936,10.63317204,11.917970184,10.417993776,6.470147616,7.3141644,11.570311536,6.14910936
"29-Dec-21",10.975398312,11.322128544,10.40579724,9.552843336,9.353853456,10.414365288,10.722792864,9.159610032,10.136733048,10.126925472,11.25463056,12.381649008,11.623230456,11.215813632,10.816749576,10.583695656
"30-Dec-21",9.20756364,7.245258816,8.480399616,12.094154832,7.23170184,8.374645464,7.4781096,7.56067728,12.709902768,8.80611204,10.401613704,12.815251344,12.893162736,10.404955392,13.038478368,9.809150208
"31-Dec-21",0.635268504,1.1471394,0.925381872,1.140223416,0.295692024,0.063307152,0.016499712,0.013909512,0.552427632,0.369877104,0.225383208,0.386499072,0.302147256,0.256455456,0.8979594,0.450367608
"01-Jan-22",0,0,0.047157768,0.043767576,0.642649728,1.208963064,1.06925736,1.02272076,0.15261468,0.055320192,0.340276656,0.05991168,0.039785016,0,0.03302856,0
"02-Jan-22",0,0,0,1.75005252,3.598126176,0,0,0,0,0,0,0,0,0,1.005348168,0
"03-Jan-22",6.660023688,9.321182016,6.138301848,8.24061228,5.780902512,6.390312912,9.255345576,7.12738824,4.764446136,5.278109544,2.600669136,0.35900148,0.563585184,0,9.30095244,18.23652792
"04-Jan-22",0.884390208,2.751594912,2.089098048,9.24835896,6.955997952,5.44677936,2.470912104,3.265270824,0.904696752,0.3334026,3.337129704,1.244928528,2.243169672,0.254026488,1.357608672,0.225976392
"05-Jan-22",10.945489176,4.725362424,8.981069328,3.720703848,9.820746672,9.829228152,14.086865904,24.509299272,9.511231176,8.079005952,15.907861224,13.482185832,7.18499064,6.926394216,4.504530792,8.122387656
"06-Jan-22",1.039485552,0.847531032,0.937903056,1.447179072,2.634058704,4.254179832,3.156377088,0.892103256,1.600890936,0,0,0,0,0,1.003693152,0.083097024
"07-Jan-22",0,2.701977792,2.372483616,9.310270776,2.859814704,0,0,0,0,0,0,0,9.315060864,0,0,0
"08-Jan-22",7.855793232,9.713251584,15.118211736,18.345827568,25.753340712,39.27081012,2.683747536,8.865682128,9.141705048,14.809760568,11.842293264,10.387913712,7.832860704,6.228250272,25.745670312,18.598793496
"09-Jan-22",8.349595776,5.417687064,6.920632848,7.472433336,22.827687264,18.080557824,17.6372652,13.807461264,9.778271904,11.475442896,10.077306744,12.54180192,19.459735392,18.20008992,12.206292624,14.905281552
"10-Jan-22",5.853200544,3.500562792,7.342973472,5.645129808,9.85152984,10.694522376,4.583326944,10.21708704,8.448664416,8.531079048,7.625603904,7.416759264,10.508780472,8.761696104,5.812738896,6.982643376
"11-Jan-22",17.392440312,17.443203456,15.805732728,15.685562616,18.498042576,15.183033936,16.481193072,16.312942032,16.14652776,17.967822072,14.127252096,14.96206284,15.156867024,13.719687936,16.464852336,18.7678914
"12-Jan-22",6.106930008,5.842619064,6.445453416,10.381135224,11.39800788,13.391100888,9.112476816,11.360451216,10.85113764,8.9822166,11.747342352,11.680096152,9.418265112,9.612309696,8.06061672,6.156294816
"13-Jan-22",0.752584848,0.340393584,0.476828496,0.380189592,0.580324968,0.66986628,1.936652712,1.124808048,0.678396072,0.885266568,0.58754892,0.270884832,1.071680448,0.84933588,0.807658104,0.878417904
"14-Jan-22",1.543740936,0.721885752,1.305971688,1.540101696,2.462499264,2.974428168,2.141131272,2.452664664,2.778155208,3.606759672,1.82740884,0.9330174,1.778172072,2.983468824,3.129035712,5.350826376
"15-Jan-22",0.107074392,0.080123616,0.46611264,6.20398308,2.750022936,3.721891512,4.034513712,5.219503992,3.33812964,1.137813624,5.333281152,1.355426616,1.027522632,0.86180832,1.893899568,0.29300928
"16-Jan-22",0.072215976,0.023960832,0.096237816,0.122505864,0.295401816,0,0,0,0.151777392,0.2615316,0,0.260503344,0.344067744,0.416269584,0.117265848,0.470707296
"17-Jan-22",5.764211664,5.648222928,6.207267528,2.886799152,4.537085664,3.02292216,3.911334864,6.25894188,3.992938032,3.147747168,2.999762184,2.587652568,2.736918024,2.937102912,4.376529336,3.789871584
"18-Jan-22",0.18992904,0.866816016,1.244966904,1.111090608,3.742586016,0.587151144,1.982601648,0.33065268,0.580271568,0,0.52669632,0.050665992,0,0,0,0
"19-Jan-22",19.235474112,19.216282368,14.4164586,8.74829364,6.436446912,5.573126088,3.192689544,6.385586496,7.665702576,8.775474792,6.092958216,8.995304352,9.687387936,11.004691608,11.446477176,14.17075968
"20-Jan-22",31.754470824,29.789600376,32.853535656,32.745732312,28.0719366,25.57848072,22.231040952,22.382147304,28.010973936,27.680159568,25.672837248,24.952440264,29.666567808,31.81131648,31.258492464,32.470556256
"21-Jan-22",3.943119408,6.723595608,5.114171496,2.143524528,3.2241354,2.987149536,4.204940568,3.597807528,2.929204704,3.073510776,3.797216184,3.244799856,2.06462664,1.183952976,3.254702928,2.081488248
"22-Jan-22",9.070336104,11.233436832,8.654129496,11.838500976,10.255625016,11.560589064,12.408607008,11.600977416,10.7071116,9.765182016,10.99954032,10.45656108,9.292568928,9.004581936,11.652440064,8.543700456
"23-Jan-22",2.243816424,0.133002312,1.754105688,6.339335928,2.102623872,1.070881704,0.695035368,1.107850056,3.010995984,2.023665552,1.268027448,1.781143248,2.63435448,1.621594008,1.92863952,2.615620488
"24-Jan-22",10.398732672,5.124877104,10.323812496,6.502656696,4.814182872,5.297786952,2.130822312,10.47255564,4.370787984,7.518666744,6.492294072,4.78240656,2.89428984,7.100948808,8.945079096,10.35233616
"25-Jan-22",25.989792816,33.4437132,28.031888016,25.449357024,24.643607136,25.39488888,26.697784416,25.370907792,22.470425616,20.55362892,23.321053512,20.51806068,21.02330016,20.673870552,24.259351728,23.16232968
"26-Jan-22",2.5901826,8.7909522,3.477358464,0.385015872,2.180237184,1.6762578,0.23255064,0.064673544,0.140671536,0.107998176,0.168868296,0.102414864,0.015685272,0.038331672,0.189000144,0.126345792
"27-Jan-22",1.6191246,0.838560816,0.661105512,0.38570652,0.156517848,0.116246928,0.340575696,0.144378648,0.07233684,0.770478216,0.059886816,0.154173,0.839785416,2.164857744,1.032463968,1.67250072
"28-Jan-22",5.718033312,11.60759496,7.314293856,7.571413272,6.862417464,5.929784064,6.73791432,7.206449736,6.99419688,5.339928744,6.824552544,6.969006288,6.1942842,5.005617864,5.844345696,4.139649144
"29-Jan-22",10.26059532,12.283324248,10.526535984,10.526580336,11.475594528,12.417554856,11.30731416,11.431479696,9.038578752,10.616887104,12.223996632,11.6949234,17.13059664,15.053575512,17.411278728,14.997535224
"30-Jan-22",14.27771616,14.943207264,15.489925872,38.298769008,16.44455052,19.736340528,12.818791872,18.706539624,27.541620264,16.125082968,16.7894826,14.663982864,13.450256832,17.175792216,18.2722764,14.612181192
"31-Jan-22",2.320254912,1.630005072,5.369473464,2.786382072,4.150369752,7.81586052,4.666157496,3.97152972,5.203747272,6.812183616,4.752568608,3.737322096,5.788496016,5.026024104,4.994428032,4.331941728
"01-Feb-22",0.54073356,0.931440432,0.674269392,1.360124952,2.037620016,1.20865068,0.236826024,0.442053744,0.800373864,0.875994432,0.822332472,0.291252456,0.609183768,0.34611624,1.559568816,1.122232128
"02-Feb-22",21.40065192,22.048722264,21.135781296,18.881106384,18.092455392,16.528448592,14.970615864,15.392266272,17.703703872,18.69773196,17.24696016,18.368587008,18.048850536,18.569369328,19.43396472,19.726634496
"03-Feb-22",2.553114648,0.552422448,1.507857984,20.091818328,16.073062416,18.941612712,1.78220004,1.665520008,1.223139432,1.138621608,1.36987236,1.2714024,1.57670832,1.383368616,4.58649516,5.69843352
"04-Feb-22",5.223497976,3.724115976,5.002223256,9.5565648,14.160623064,14.68821288,20.30626344,31.082207688,12.335563656,8.709367272,14.63849544,6.981512544,6.747588864,9.392414328,6.58594752,6.912021168
"05-Feb-22",0,0,0,0,0.081045024,0.949668192,2.123348784,2.154894048,0.169713912,0,0.887623152,0,0.025985976,0.034732344,0,0.013290456
"06-Feb-22",0.509466072,0.342159192,0.792114696,5.979070176,3.7611798,1.862060856,0.652191096,2.203988664,2.631013152,2.477106024,3.082022304,1.176857304,0.07414836,0.390808392,2.189544624,1.474891128
"07-Feb-22",53.921127312,54.005922312,55.423250208,37.645543104,32.560827264,37.49129676,33.556689264,34.70492364,42.92975808,43.539871224,37.596087456,60.795106896,58.594911576,55.110208512,50.51625252,49.545679104
"08-Feb-22",35.777146344,32.969232552,36.04007148,42.631759632,38.925756456,37.442336088,35.726632128,34.986239424,39.256859784,36.068306928,36.683183664,32.88171672,32.954973216,34.177316664,37.858220112,36.287341128
"09-Feb-22",2.945143464,9.286289688,5.462081184,1.278527856,4.57383048,3.084331872,4.855928784,4.734926112,0.886649352,0.321724032,0.78312036,0.224138376,0.521069832,0.79290756,0.568625496,1.083891576
"10-Feb-22",1.517926632,2.039313024,2.16505212,2.418681432,4.50289644,4.764734376,6.540980112,4.65594684,2.95808172,1.253694888,2.04827052,1.420255248,0.860498328,0.443357832,1.808297568,0.908463216
"11-Feb-22",4.763836032,4.717086552,3.76507044,3.59104764,4.39403988,3.963871848,6.15061284,5.134121424,3.646291848,2.86839276,3.872668512,3.428128848,2.716468344,3.076529136,2.753617992,3.58598292
"12-Feb-22",7.458158256,1.89560652,2.63207208,2.451517224,2.566986312,2.16991032,0.561023856,1.227003168,1.114549488,0.77516976,0.533689056,0.772952904,1.712749248,1.081732128,1.774365312,1.60396332
"13-Feb-22",36.41244792,42.384163848,37.16055108,32.648903856,39.151093488,36.854364384,40.859813688,36.623402592,29.04240132,24.861130704,28.716851232,24.454170216,23.760423672,24.106472976,29.681588184,27.934910784
"14-Feb-22",2.228581848,2.159807856,2.07281076,1.43909088,2.358329592,1.657326216,1.606827912,1.059459768,1.245760728,1.001510112,1.00875048,0.831286488,0.860159856,1.346633088,1.903286208,2.073310008
"15-Feb-22",5.064601416,4.111356144,4.886047488,1.878432144,5.968361376,2.124252864,5.468307144,4.902667872,2.05062372,3.827256552,4.1557206,5.727102048,7.052443752,5.731136088,4.793248416,10.710519072
"16-Feb-22",20.205646992,13.224971304,15.362910744,32.98733712,34.266237264,34.809765816,31.350417144,32.683276176,36.544232376,34.175248152,33.624758712,34.109624856,39.457391736,33.285510072,26.2363758,28.444796568
"17-Feb-22",15.278358936,10.24476528,21.323299896,16.502526288,12.318270216,18.438922416,20.409871104,19.881126888,18.507920256,43.845608712,21.866676816,24.372479448,36.4398222,39.358689312,17.387995728,29.594681736
"18-Feb-22",9.075981624,10.45775556,9.148700232,10.89946104,9.084674112,12.420544632,9.614088528,11.511751416,10.31094288,12.105680472,12.964164744,13.533473976,10.875336888,8.117202048,10.464959616,11.0704794
"19-Feb-22",7.935437688,5.692917456,5.531271456,4.176802032,5.098063224,4.236756216,3.616880184,4.025094864,4.134544008,5.383066176,4.53630996,3.802202592,4.321016544,5.700572496,5.070956472,6.179841768
"20-Feb-22",3.736700904,4.863201504,5.562701952,6.990667104,9.722108592,10.082947968,9.567307224,9.456437592,6.967355496,3.267439488,5.352348096,4.980698712,5.956209192,4.4246124,4.937528016,4.286295168
"21-Feb-22",8.243961096,4.36154436,4.75483524,7.5329268,7.919310816,10.803511608,16.392904752,12.646998888,8.185139184,9.64890648,9.505501992,10.435382376,8.86393332,8.780630352,9.308247336,8.84104944
