"date","Pixel15810514","Pixel15810515","Pixel15840512","Pixel15750512","Pixel15780512","Pixel15810512","Pixel15810516","Pixel15750516","Pixel15750515","Pixel15780517","Pixel15750514","Pixel15720513","Pixel15780516","Pixel15780515","Pixel15750513","Pixel15780513","Pixel15810513","Pixel15780514"
"30-Jun-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Jul-20",0.550740216,0.575783784,0.297462216,0.398947968,0.117643056,0.140706648,0.137289864,0,0.108068592,0.166465344,1.319940984,0.067016328,0.254483232,1.07846448,0.167757288,0,0.142747032,0.460903416
"02-Jul-20",2.22241812,1.692547728,0.208510464,0.39525564,0.852307416,1.184572656,1.537409496,3.590926056,2.042301,0.912276768,1.826890824,0.6125898,0.814982688,2.623616688,1.67388456,1.070894928,2.183914848,2.042633592
"03-Jul-20",0.188864376,0.058919376,0,0.964200672,0.470395992,0.07441524,0.410260416,5.338711392,3.783925656,0.444573384,0.46592424,0.15943272,0.355195512,0.535332216,1.2090852,0.120972912,0.994800288,0.48385812
"04-Jul-20",7.592058432,9.147650232,7.933625928,5.623477944,4.999606848,7.465584048,11.063826096,5.181727056,6.104038944,9.893373024,6.282609696,3.083210712,8.725800264,7.880145552,6.664086336,6.325605864,7.611595632,6.708485832
"05-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jul-20",5.430033456,5.635924104,7.394160024,2.768985096,3.273916128,5.530896312,5.739712368,3.6800598,3.430553544,4.252604136,3.222190272,2.233282512,4.283888688,4.453658232,3.204712992,4.208948856,5.25329376,4.964892264
"07-Jul-20",0.782644728,0.666501672,1.2687402,0.791310936,1.512603336,1.490669304,0.550280352,0.37724988,0.422302224,0.46653204,0.490780008,0.354080808,0.871674024,0.651034008,0.6600294,0.791401776,0.86902884,0.576822144
"08-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Jul-20",0.247180728,0.711714144,1.673329176,0.831769728,1.059937392,1.093591872,0.924510072,1.553871984,2.038340976,0.141525912,0.842549616,1.49563944,1.817683872,9.91854144,0.844612872,1.063370088,0.6130638,0.71610456
"10-Jul-20",1.815780768,2.988217584,2.18587464,2.955973872,1.873243152,1.749436152,2.575236792,4.117299912,2.678493264,2.683530096,1.144520232,2.012944392,3.196539048,2.217765384,2.671628784,1.334673192,2.505538704,1.389270912
"11-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Jul-20",0,0,0,0,0,0,0.605413512,0,0,0.404093832,0,0,0,0,0,0,0,0
"13-Jul-20",1.627711944,2.503687632,1.093446576,0.733775448,1.06051908,0.98065548,2.551651776,1.850751768,2.933770176,2.803379424,1.1679882,0.44495652,2.75822568,2.19302184,1.640993904,1.26234288,1.518514224,1.757137488
"14-Jul-20",2.915805096,2.891572944,0.485828472,0.598345704,0.664481064,0.691767096,0,3.07790064,0.427826544,15.265470024,4.61866056,8.319856872,9.881285904,0,0.497248248,0.930411192,0,0.76960596
"15-Jul-20",4.142073864,2.265998304,7.913927784,2.949744696,5.658797256,9.629198304,15.173536776,11.5027914,0.708153192,0,1.266145608,0.743268648,11.585517168,1.384870104,1.342436928,3.370812168,7.380212544,1.46557464
"16-Jul-20",0,0,0,0,0,0,0,0,0.052999632,0,0.032801664,0.037394232,0,0,0.028332024,0.088008216,0,0.0850842
"17-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jul-20",1.943518992,2.111523816,5.278850208,9.493098744,11.425971504,4.485558264,13.106453424,4.34153832,4.238152392,3.549807792,3.8602134,0.544987272,3.307698,2.769581088,3.813386328,2.503046568,1.935158904,2.532002448
"20-Jul-20",2.762305488,3.031058184,3.588883992,1.311233808,2.242442424,3.728061312,3.160600296,1.75224924,1.259914944,2.863034784,1.147566144,0.791977368,2.667774984,2.55448848,1.133645928,2.308669032,2.716401096,2.335374528
"21-Jul-20",0.633113976,0.60695892,0.443618808,1.62729192,0.935011536,0.553986792,0.5040948,0.505107024,0.320908464,0.56255208,0.34155996,0.216792096,2.351038104,0.877927152,0.497893536,0.792015288,0.63632208,0.628755024
"22-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Jul-20",0.021290904,0.201072168,0.080737848,0,0.031864584,0.08509692,0.065018184,0.097329096,0,0.015480912,0,0,0.019804848,0.142774152,1.466817864,0.031546944,0.021815712,0.149250336
"25-Jul-20",8.24797224,4.563859104,10.14564228,8.753724576,9.134335752,9.298877472,3.212324736,5.98393608,7.031477448,3.504836448,10.08369756,7.649095776,4.41858996,5.832339768,9.152287968,8.770733352,8.835925344,8.033610816
"26-Jul-20",7.031296488,9.758095968,6.423146016,10.49753808,8.469868896,7.166897544,8.848902216,11.464938648,11.516133792,9.822354552,8.539116384,11.559825888,9.75475644,9.993489504,10.203746088,8.026157856,7.072471608,8.525309808
"27-Jul-20",0,0,0,0.014438544,0,0,0,0,0,0,0.013588896,0.031054032,0,0,0.013662024,0,0,0
"28-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-Jul-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Aug-20",0.334833528,0.88324704,0.23973936,0.298323888,1.341299688,0.40046052,0.379932984,0.126130872,0.468854016,0.192593376,0.807355104,0.339367824,0.223770336,0.335969064,0.215344032,2.391886536,0.401890704,0.650076576
"08-Aug-20",0.818773368,1.050442992,0.758875512,0.249373704,0.446331504,0.649504512,0.278004408,0.070919424,0.76856964,0,0.257927808,0.178263408,0.21591768,0.482709384,0.281470608,0.41031396,0.85547724,0.620651856
"09-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Aug-20",0,0,0,0,0,0,0,0.030882624,0,0,0,0,0,0,0,0,0,0
"14-Aug-20",0.446710152,4.062670464,0.944882952,1.39525776,0.772901136,0.53650104,2.617032408,55.783555992,2.39874012,4.169085864,1.280292384,1.586060832,5.31181812,5.584864848,1.007474352,0.749887968,0.982496568,0.713403048
"15-Aug-20",0.047094912,0.0324564,1.103784984,0.02391684,0.320981352,1.396021128,0.102816504,0,0.026127048,0,0.057855144,0.044447544,0,0.025865184,0.02205216,0.498962136,0.935898624,0.169347504
"16-Aug-20",0.459584136,0,1.24385316,0.646778232,2.184633144,2.624056224,0,0.10576764,0.321275688,0.1505238,0.596371608,0.397297344,1.132681032,0.302954472,0.4081188,0.390534504,1.178442216,0.953307768
"17-Aug-20",0,0,0.03361284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Aug-20",0,0,0.03642468,0,0.11339304,0.035618664,0,0,0,0,0,0,0,0,0,0,0,0
"19-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Aug-20",1.156372368,1.974502992,0,0,0,0,0,0.875746512,0.179261376,1.176690192,0.198850944,0.159582264,0.031575696,0.190981512,0.295442496,0.764869632,0.871694856,1.524306528
"21-Aug-20",14.069385048,13.42524432,14.233224384,8.930907,11.826862344,13.732870104,11.8230114,5.572229496,7.914162408,6.295580856,9.547766448,8.538391824,10.257292272,13.270410072,9.113738544,12.531569472,13.99910832,13.37140416
"22-Aug-20",0.569185224,0.390425256,1.570625952,1.2023802,6.691607952,2.621631144,0.358924536,0.081443976,0.482535888,0,0.638303832,1.063289712,0.227085624,1.871330928,1.356399168,3.885785928,1.546403832,0.467883192
"23-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Aug-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Aug-20",0.82268832,0.944627424,0.545820456,0.182337984,0.33855384,0.477589896,1.115284056,0.602450304,0.484465248,1.112824104,0.260464176,0.173583696,0.93636792,0.752743464,0.102989448,0.42933276,0.493820832,0.678553992
"29-Aug-20",7.992827664,8.5656066,8.103562824,4.266345624,6.8141706,8.016888144,9.731524944,5.320115808,4.615393992,8.653776888,4.321228632,2.98270548,8.226086856,7.240335696,4.361895912,6.829285392,8.190690288,6.70876908
"30-Aug-20",4.281086688,2.386171992,6.283054584,2.3246346,2.929175208,3.231198552,3.714658152,2.641566576,1.377101712,1.180127808,2.746343496,0.445484424,4.434119928,1.887672912,2.35085268,2.82469332,3.912670248,15.454823976
"31-Aug-20",6.398079168,7.557108888,6.782222976,4.554211368,8.067594048,7.554306504,14.890861992,4.012150872,3.85044372,7.849701408,1.544148264,0.96390456,7.627894872,8.132269632,2.244257568,6.06679416,8.090538744,5.791627056
"01-Sep-20",8.02894164,8.334478848,6.278670072,7.240072488,7.02638196,7.650148632,7.907211552,10.663749216,28.809542664,10.332048648,7.88221836,9.907618056,9.466765176,7.899664152,7.908804408,6.943026792,7.548826224,8.008093368
"02-Sep-20",13.617513648,13.130743512,17.744278896,13.17773724,12.35548068,15.362377176,10.921198368,10.625509512,12.358693608,9.089808936,11.535458568,11.762045136,9.884759184,11.493525984,12.628855704,12.64707756,14.045940408,12.938889024
"03-Sep-20",4.607903112,4.077390792,2.541920904,2.501531664,3.708503016,2.464627152,1.584885288,1.80849552,2.734358664,1.369880952,3.498030072,2.701518408,1.67130036,3.762012,2.730658104,4.079784744,3.849369408,4.067864304
"04-Sep-20",0.394253304,0.563794344,1.983708504,0.347180976,0,1.780139736,1.492174392,0.442518312,2.542512048,0.574232664,1.513226328,1.088401248,0.377012472,0,2.702364912,1.40638116,1.917978456,1.374943968
"05-Sep-20",0.089743632,0.091722888,0.09561024,0.328260696,0.095372256,0.095584368,0,0,0.09187248,0.23125992,0.16670316,0.184829688,0.27087876,0.076433952,0.232826592,0.082465752,0.08768172,0.084512424
"06-Sep-20",0,0,0,0,0,0,0,0.01218768,0,0.011914968,0,0,0.041639832,0,0,0,0,0
"07-Sep-20",0,0,0,0,0,0,0,0,0.038410824,0,0,0,0,0,0,0,0,0
"08-Sep-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Sep-20",0.320725056,0.593743584,0.177594216,0.285035616,0.259622064,0.240623448,0.61572048,0.851770872,0.802683672,0.795426072,0.584715624,0.527790288,0.757801296,0.584186952,0.4066122,0.327826776,0.29282352,0.429122784
"10-Sep-20",1.627957296,2.450721312,0,0,0,0,1.853331864,1.157381496,0,2.959915992,0,0,0,0,0,0,0,1.47989916
"11-Sep-20",24.728854176,25.535571096,26.355156888,21.68662692,23.84209728,25.55516052,26.343383784,22.902405744,21.550138944,24.951910968,20.931484224,18.691014288,24.390263568,23.086458216,20.479984752,21.214106088,24.180384624,22.839674952
"12-Sep-20",0,0.103242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Sep-20",0.047368776,0.096767568,0,0,0,0,0.077262672,0,0,0,0.013547952,0,0.061649736,0,0.044649984,0,0,0
"14-Sep-20",4.968524688,4.70141208,4.418419728,3.074070096,3.533269632,4.375781904,4.792299984,2.765589048,2.828011752,3.527545104,3.605697504,3.205853808,3.262049664,4.147336368,3.687067152,4.105983504,4.792202352,4.741625904
