"date","Pixel15630523","Pixel15630521","Pixel15630522","Pixel15600520","Pixel15720522","Pixel15690524","Pixel15690523","Pixel15720523","Pixel15690522","Pixel15690520","Pixel15690521","Pixel15660519","Pixel15690519","Pixel15660522","Pixel15660521","Pixel15660524","Pixel15660523","Pixel15630520","Pixel15660520","Pixel15630519","Pixel15720521","Pixel15720520"
"27-Sep-20",4.712659488,12.643534176,12.786488064,7.1261952,7.059015504,6.238606464,6.095725536,17.990036496,5.9099604,12.884279256,8.308286904,14.533086768,15.994076736,5.85803676,8.537223096,5.465854176,5.101937064,11.464910736,13.402695168,11.180948496,8.504086728,12.210760128
"28-Sep-20",4.04040492,3.024543288,3.925104984,3.265062696,4.191346416,4.700478312,4.336952808,4.13518416,4.166294208,3.044207808,3.681110496,1.704356616,1.864865712,4.061638008,3.203953752,6.997378344,4.568618424,2.450216712,2.71402788,1.771143984,3.856121424,3.303892488
"29-Sep-20",2.742364536,1.359781992,1.865851704,0.954735432,1.624095984,2.324189376,1.655392704,1.954316136,1.567555536,4.071192024,2.480003712,4.826072928,6.783454656,2.181591336,2.542217544,1.750317696,2.436048216,1.68808668,3.526061664,2.52871584,2.50202376,4.678302888
"30-Sep-20",9.979773768,20.042058,11.78236128,11.164050576,27.770885472,13.837271688,11.354538192,9.776948688,22.735339176,16.78237296,18.013851648,19.37795592,17.126549712,15.320755008,15.044155608,10.602717888,13.693349352,18.893460264,17.027748576,18.970077048,23.398432728,30.670137408
"01-Oct-20",0.602975688,0.203676264,0.192577128,0.35564052,1.281953472,3.273694752,3.996992472,6.083046912,1.22073708,1.642381488,0.790508328,0,0.752235,0.723572184,0.276583968,2.428150344,0.647493792,1.105761576,0,1.19785764,0.926340672,4.127382168
"02-Oct-20",1.653291648,0.023731536,0.15364092,0.765916416,0.014975472,0,0,0,0,0.863448312,0.398023224,0.677765328,0.747412392,0.269114928,0.030634872,0.065156256,0.013865784,0.796583256,0.504618432,0.70744104,0.51441648,0.694003608
"03-Oct-20",4.345934976,4.833883872,4.486512072,3.197683104,4.13609112,3.854612592,4.279836048,4.074745776,4.361314056,9.269990448,4.72986996,4.456319688,4.314337128,4.502022024,4.83783852,5.886392352,4.300622832,4.104138144,4.167162528,4.598775024,4.314009912,8.721906432
"04-Oct-20",3.900075312,3.562848696,3.482434272,3.05416416,3.826515552,6.715578312,4.90932012,4.329601416,2.801565,6.322469472,4.195608984,5.928559536,5.037001848,3.892083768,4.371703512,5.965429536,5.757311952,4.215224136,6.770447736,4.487831712,4.729516632,5.426924952
"05-Oct-20",0,0.326295528,0.127907064,0,2.287994016,0.056447544,1.257020376,1.055859264,4.79610408,0.554713104,2.449581912,0.279992808,1.039144896,2.7542628,1.76078832,0.082377504,0.151666296,0.27286548,0.27367764,0.214471536,0.812794176,2.154254616
"06-Oct-20",2.961054144,1.0271178,1.692443856,2.514492816,0.771736176,7.385213616,2.545752336,1.995727848,1.374459216,0,0.688586712,0.37591884,0,2.85893208,0.90804084,10.352904792,3.538435944,1.129440408,0.865786224,0.48597564,0.560940792,0.523551336
"07-Oct-20",10.948243608,13.606930728,12.614923944,11.543427936,14.61105108,10.563576936,13.410365592,13.250096808,14.496138096,15.698531616,14.71201944,15.405022152,16.104307656,13.749785904,14.56493712,8.18599248,12.417994032,14.103934776,15.041331768,14.536856184,15.193246368,15.555042744
"08-Oct-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Oct-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Oct-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Oct-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Oct-20",0.248002728,0,0.01383144,0,0,0.43435992,0.628246584,0,0,0,0,0,0,0,0,1.290249816,0.625195512,0,0,0,0,0
"13-Oct-20",4.37840544,8.533337832,3.193722,24.412061688,2.350296912,2.086738944,0.931001904,0.916190208,2.416744344,5.722738272,1.524890352,5.237764824,6.556741488,0,6.327178728,0,0.961151976,4.94649912,3.563665512,1.034919792,1.468187112,5.505583056
"14-Oct-20",4.893666384,4.822938312,4.832361096,7.513364544,4.912094232,4.388021712,3.55685412,4.261332744,3.67095708,3.872024064,3.851667888,4.115608344,4.315294872,3.148305768,4.767668016,4.069938888,3.819664824,6.364603752,7.651880256,7.12038588,5.109768384,8.025579216
"15-Oct-20",3.298462272,3.236393808,2.749136208,2.219274408,3.793739688,4.035389184,4.119281184,4.021447416,4.101836448,5.417864088,4.50182712,4.82530368,4.670030952,3.616384152,3.757152912,4.117711896,3.738429312,11.63889456,4.949728848,4.888218648,9.928100112,3.979985112
"16-Oct-20",5.993355264,4.117398984,4.093606344,4.431519624,9.631080864,6.268228776,6.252152688,8.558310984,6.631334784,4.452224856,5.45249604,3.383161776,4.342999224,4.083565584,4.793783064,4.808758368,4.024691832,4.273628352,6.15347028,1.88956296,9.905734776,10.641242256
"17-Oct-20",4.234480608,4.798802016,5.09787012,4.314625032,4.355979312,5.264521128,5.013846168,5.323591224,4.759561656,4.240624656,4.883641008,3.270943872,3.399986376,5.086460712,4.124634144,6.575746536,5.53175712,4.6009848,4.31691564,4.082192304,3.374722848,2.74914408
"18-Oct-20",5.549102064,4.293795336,5.30101776,3.469286808,7.831613304,7.328684088,7.853211168,7.43139624,6.531632424,9.430239912,7.245574944,7.248301512,7.856765976,6.541320552,7.3784616,6.00844716,6.633478392,4.359493368,8.502760656,5.123609304,8.541248568,8.923551312
"19-Oct-20",0.305556744,0.661601136,0.38773284,0.200340144,0.176744736,0.138752568,0.111417888,0.193483248,0.16822968,1.093564056,0.371685936,1.491698376,1.747298232,0.350237208,0.655373808,0.223203936,0.117432744,1.985019744,0.798670728,0.926047776,0.33889548,1.0734306
"20-Oct-20",0.218550216,0,0,0.798074208,0,0.05311764,0,0,0,0.11873244,0.010353408,0.706743072,0.283438608,0,0,0.064362336,0,1.57240068,0.1154466,0.700895544,0,0.118509888
"21-Oct-20",0.5741142,0.776276448,1.05037548,0.232829568,0.593002896,0.0702348,0.823372464,0.683854176,0.657693912,0.145632936,0.151751352,0.367724832,0.330207288,0.88460604,0.49967748,0.137402232,0.4555596,0.39346584,0.287981016,0.44049696,0.33357372,0.132241248
"22-Oct-20",8.133059976,10.046798232,8.222064264,14.904680736,13.401702408,9.300168504,9.063709968,10.582836624,11.955778608,17.712234024,15.471994392,15.866379264,16.03437852,10.42502832,13.468102464,9.272920128,9.710568672,13.026884088,15.232725624,14.201778888,17.2343316,20.18206788
"23-Oct-20",6.550518744,6.820384032,6.26697492,10.29619932,8.362345224,9.045991656,8.729150544,8.849920032,8.246287104,8.02069116,7.761759288,3.6553992,6.184915776,7.550982,6.911110632,8.032620192,7.19624376,10.442702304,8.143298856,5.741832024,7.91576172,8.264512536
"24-Oct-20",0,0.033827568,0.033306288,0.207673056,0,0.073167216,0.040637928,0.037093008,0.094162632,0,0.111275448,0.807185232,0.046872432,0,0,0,0,1.406720904,0,0.484079232,0.041411472,0.151406304
"25-Oct-20",0.294439632,0.106801032,0.150955224,0.122307168,0.382320504,0.462413136,0.365276496,0.307888776,0.289312776,0.429517992,0.2661228,0.152626152,0.134263632,0.314093976,0.249535608,0.501893664,0.443774208,0.251271288,0.381750672,0.9710742,0.285594264,0.470330136
"26-Oct-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Oct-20",7.439166792,7.598864088,8.174980392,4.397718072,1.911978552,6.141589872,4.5268854,2.897502072,3.801556344,3.173449152,3.66051972,3.11421276,1.935975384,6.251668464,5.175623424,6.959985504,6.608930832,5.650100472,3.904457688,4.873368504,1.937188272,1.760972136
"28-Oct-20",8.77591968,5.805061344,6.331302168,5.11407852,27.796442976,15.269667144,18.897221088,23.880984312,19.530272472,19.109520432,19.515807144,14.105190744,20.116604808,11.967383616,13.25292636,12.061810968,12.11004924,7.40002512,13.28038644,7.165394064,26.915808672,28.976735112
"29-Oct-20",0.219586632,0.101609496,0.108201696,0.205285584,0.200226624,0.261821904,0.226531512,0.218842992,0.190248288,0.100337376,0.14670816,0.073824744,0.09156096,0.114319488,0.095241744,0.181489488,0.165630648,0.147411168,0.119462544,0.084897336,0.27208512,0.074597064
"30-Oct-20",18.329016216,21.162377352,17.340698712,19.887343872,11.660144088,13.222455024,12.02532864,11.598469008,11.43737412,18.760115136,15.32085372,20.29443168,18.795470232,13.851812832,16.22158956,14.960988528,14.397956376,20.382870192,16.922152512,21.530450832,12.531911376,15.307172304
"31-Oct-20",1.616979528,3.903319728,3.159661176,12.114453792,6.29491068,3.471032736,5.192933688,4.730786208,6.189873936,18.422305584,7.400468592,19.844239704,20.785017024,6.381862872,7.381208184,2.231753472,4.453065624,14.323901664,17.909135352,17.8317132,8.013478512,19.019162184
"01-Nov-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Nov-20",3.562514664,0,0.799016736,0,2.400798624,3.418065192,9.69595956,2.109979032,2.54637552,2.289198336,5.679190272,1.350956256,2.19255228,2.324754048,2.320904376,5.727442512,4.845069768,0,1.68535512,0.735863064,11.889668952,3.438994656
"03-Nov-20",3.564837816,2.682289488,3.076673616,2.286613752,1.047814776,1.718140296,1.511770776,0.989301768,1.644746472,0.68722464,0,1.80674868,0,1.714793256,1.463970792,5.255008224,2.047832064,3.590065608,0.698431128,2.83159428,0,0
"04-Nov-20",2.040881568,4.396107312,1.712399136,3.656570784,0.244250472,8.45863008,3.728188632,3.169740552,5.815221912,2.966442336,3.634579896,3.145706544,3.009712104,0.976147584,4.065400968,2.805446496,3.1032282,2.943144144,2.893125048,2.806484352,3.217412712,2.70156492
"05-Nov-20",0.142434576,0.146037912,0,0.211032792,0.253614792,0.053756304,0.076970088,0,0,0,0,0.012672144,0,0,0.052386792,0.4008138,0.115012008,0.097646976,0.029836776,0.081718248,0,0
"06-Nov-20",1.651601496,1.980828336,1.704819384,4.770370608,2.079454608,1.819843056,1.920404256,1.607973048,1.9859172,2.910851592,2.300144976,3.488712072,3.823357704,2.00725632,2.522335776,1.654388664,1.939809144,4.28927064,3.396350736,4.074044472,2.633265864,3.285987144
"07-Nov-20",4.141401888,14.327631,5.059561008,8.910516504,3.88581132,4.674353232,2.698764864,4.255102512,2.009125104,3.581831568,2.850820896,3.781726248,3.579895008,2.17820352,2.314060632,2.7541836,2.083438224,11.474969376,6.463348392,13.61399604,4.047071808,5.904311664
